pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,english-seekho,4394761534068761,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,4436947229852158,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,4982615451950571,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,782816311524235,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,836873882628843,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,842481785357443,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,857055417087987,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,860252803820059,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,868894045834718,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,869294805765618,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,880929841140410,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,890103016920188,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,890964710704617,2026-06-30,2026-06-29,2026-06-25
facebook,english-seekho,899896539061318,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,910970308706304,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,929971476782124,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,938889342494720,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,938934152528073,2026-06-30,2026-06-29,2026-06-24
facebook,english-seekho,944249598669744,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,958213097253539,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,989866650327478,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,990590060257495,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,991962493442794,2026-06-30,2026-06-29,2026-06-25
facebook,english-seekho,993269620169290,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,996288616444906,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,998788546292036,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1015543491226232,2026-07-01,2026-06-30,2026-06-22
facebook,english-seekho,1023740466793479,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1027062443044269,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1028563213017035,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1039538911746398,2026-07-01,2026-06-30,2026-06-25
facebook,english-seekho,1050113557475213,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1054147823720903,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1168354552139693,2026-07-01,2026-06-30,2026-06-24
facebook,english-seekho,1239604188199057,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1314735613707298,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1324504125895712,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1332703795671945,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1371816351472059,2026-07-01,2026-06-30,2026-06-25
facebook,english-seekho,1504170984537704,2026-07-01,2026-06-30,2026-06-25
facebook,english-seekho,1507703377711461,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1548836690370911,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1561928775318709,2026-07-01,2026-06-30,2026-06-22
facebook,english-seekho,1643770476925443,2026-07-01,2026-06-30,2026-06-22
facebook,english-seekho,1711652826546037,2026-07-01,2026-06-30,2026-06-26
facebook,english-seekho,1730935764921929,2026-07-01,2026-06-30,2026-06-25
facebook,english-seekho,1739759297475313,2026-07-01,2026-06-30,2026-06-26
facebook,english-seekho,1762074481809257,2026-07-01,2026-06-30,2026-06-23
facebook,english-seekho,1812133549770483,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,1912606156094375,2026-07-01,2026-06-30,2026-06-30
facebook,english-seekho,1925713674813279,2026-07-01,2026-06-30,2026-06-24
facebook,english-seekho,1929088581083541,2026-07-01,2026-06-30,2026-06-23
facebook,english-seekho,2026711951385254,2026-07-01,2026-06-30,2026-06-26
facebook,english-seekho,2056174055306814,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,2064561697748135,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,2324644721631388,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,2498739787263853,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,2577522882678116,2026-07-01,2026-06-30,2026-06-25
facebook,english-seekho,27295575716736391,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,27707159308921641,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,3157437864456172,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,3205250223196873,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,4397812893794030,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,4526020417718522,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,840617208849283,2026-07-01,2026-06-30,2026-06-22
facebook,english-seekho,860471200469846,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,908990055564495,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,991787766944516,2026-07-01,2026-06-30,2026-06-28
facebook,english-seekho,998788752795051,2026-07-01,2026-06-30,2026-06-26
facebook,english-seekho,1001021056169153,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1001162866163659,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1004855445700058,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1004888342246930,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1009591835126667,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1011236058497179,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1013210904906007,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1016664210770922,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1017565317433478,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1018848650896202,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1021399587076954,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1022345260482484,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1024008110115931,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1029018226306071,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1031821289502647,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1034778562358924,2026-07-02,2026-07-01,2026-06-24
facebook,english-seekho,1044803961306359,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1051194634531152,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1163677526831374,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1314891207516757,2026-07-02,2026-07-01,2026-06-25
facebook,english-seekho,1330467881962589,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1343160993857585,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1345117571055296,2026-07-02,2026-07-01,2026-06-30
facebook,english-seekho,1353119973651027,2026-07-02,2026-07-01,2026-06-30
