pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1903419580318637,character_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1013181651239799,visual_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1864845014476554,visual_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1725152981831904,reworded_replica,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,999219592865985,reworded_replica,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1490991088886116,reworded_replica,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1542133587364460,visual_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1473725044062857,character_variant,2026-06-17,22,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,985533387662266,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1055425796917432,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,2107970230600044,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,982252277769319,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1045990277761082,translation_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1013668457726942,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1069394115515801,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,2158550408262628,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1325748155804834,reworded_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1728535624842006,reworded_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,2260187944721046,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1023295656811984,reworded_replica,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,956807577314315,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1011307304820369,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,980617561559297,character_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1493798311856053,visual_variant,2026-06-22,27,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1013834224460527,character_variant,2026-06-22,27,True,False
