pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,lingo-ai,1545788986954006,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1549463666898108,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1565335125310475,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1590085273124512,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1590724205959453,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1602074314964511,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1641645733595726,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1702396627735348,2026-06-26,2026-06-25,2026-06-24
facebook,lingo-ai,2117549085496013,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,2119479501935072,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,2179849819527829,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,3973379489629982,2026-06-26,2026-06-25,2026-06-24
facebook,lingo-ai,4019798091661474,2026-06-26,2026-06-25,2026-06-24
facebook,lingo-ai,819280214456008,2026-06-26,2026-06-25,2026-06-25
