pipeline,competitor,page_id,page_name,ad_id,media_type,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,speak,743138162511061,Speak,2193988224789038,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,121,327,224,121,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1471099638036223,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,122,137,130,137,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1015221374189614,Image,2026-06-04,2026-06-04,1,1,,0,True,122,122,122,122,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,4541219449468538,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,123,123,123,123,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1012456577961346,Image,2026-06-04,2026-06-04,1,1,,0,True,123,123,123,123,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,768391356059570,Image,2026-05-28,2026-05-28,1,1,2026-03-16,73,False,124,124,124,124,False,True,668,1.0,False,True,False,strong_winner,high
facebook,speak,743138162511061,Speak,1300002281572910,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,125,130,128,130,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1742532640454862,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,126,126,126,126,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1286163746920302,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,127,140,134,140,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2683214662053134,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,127,133,130,127,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1509390620572433,Image,2026-05-28,2026-06-04,2,2,2026-05-07,28,False,128,147,138,147,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2176553696511879,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,130,130,130,130,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1677828296872313,Video,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,131,131,131,131,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,967418929242935,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,131,186,158,131,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1535142971511836,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,132,132,132,132,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1889231938405720,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,132,460,296,132,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1414232987411038,Image,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,134,154,144,154,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1952545798704123,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,135,155,145,155,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1301853598801192,Image,2026-06-04,2026-06-04,1,1,,0,True,135,135,135,135,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,26404642739215762,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,136,145,140,145,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1272426611543780,Video,2026-06-04,2026-06-04,1,1,,0,True,136,136,136,136,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1484002339935799,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,137,137,137,137,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,4000737086727117,Video,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,138,163,150,163,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,4422548411350240,Video,2026-06-04,2026-06-04,1,1,,0,True,138,138,138,138,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1263436292234743,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,139,169,154,169,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1502233078032513,Video,2026-06-04,2026-06-04,1,1,,0,True,139,139,139,139,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,989237553565279,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,140,159,150,159,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1227981292577128,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,141,141,141,141,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1916532859032826,Video,2026-06-04,2026-06-04,1,1,,0,True,141,141,141,141,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,864930432622048,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,142,166,154,166,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1645900156665275,Image,2026-06-04,2026-06-04,1,1,,0,True,142,142,142,142,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1020626120318525,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,143,152,148,152,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1025183259846466,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,143,158,150,143,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1741594823932744,Image,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,144,144,144,144,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1461546512436699,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,144,183,164,144,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,887609414352581,Image,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,145,145,145,145,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1957267591821732,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,146,173,160,173,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1348906843965077,Image,2026-06-04,2026-06-04,1,1,,0,True,146,146,146,146,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2181066392745101,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,147,147,147,147,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1638565004032741,Video,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,148,148,148,148,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1636727890930488,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,148,199,174,148,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1872999996717512,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,149,160,154,160,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,957326197133117,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,149,175,162,149,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1012368231444569,Image,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,150,150,150,150,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1584320866588635,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,150,185,168,150,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,2168804440545645,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,151,151,151,151,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1759621671689540,Image,2026-06-04,2026-06-04,1,1,,0,True,151,151,151,151,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1601694000894110,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,152,164,158,164,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,4470742829845104,Image,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,153,153,153,153,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1420997880074503,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,153,232,192,153,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,26708712922113728,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,154,182,168,182,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1308436341398359,Video,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,155,155,155,155,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,2336720563479808,Image,2026-05-28,2026-06-04,2,2,2026-03-08,88,False,156,179,168,179,True,False,668,0.5,False,True,False,strong_winner,high
facebook,speak,743138162511061,Speak,27761175520152002,Video,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,156,176,166,156,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,859169880572097,Image,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,157,157,157,157,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,2469800403447515,Image,2026-06-04,2026-06-04,1,1,,0,True,157,157,157,157,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,3168461323541319,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,158,159,158,158,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1702125114253320,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,160,160,160,160,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1455344832587564,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,161,178,170,178,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,907241488442183,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,161,163,162,161,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1423478249815696,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,162,190,176,190,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,2123622455160578,Image,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,162,206,184,162,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,4381498082098693,Image,2026-05-28,2026-05-28,1,1,2026-05-21,7,False,164,164,164,164,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,937126962525743,Image,2026-05-28,2026-05-28,1,1,2026-04-23,35,False,165,165,165,165,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1001703399211204,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,165,224,194,165,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1870864700272075,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,166,203,184,203,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,2188971835229617,Image,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,167,206,186,206,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1307909174237314,Video,2026-06-04,2026-06-04,1,1,,0,True,167,167,167,167,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,966756389550787,Image,2026-05-28,2026-06-04,2,2,2026-05-07,28,False,168,195,182,195,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,959271570444189,Video,2026-06-04,2026-06-04,1,1,,0,True,168,168,168,168,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1436356841859719,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,170,207,188,207,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2364676293943429,Video,2026-06-04,2026-06-04,1,1,,0,True,170,170,170,170,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,955217750470875,Image,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,171,171,171,171,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,2443972532681468,Video,2026-06-04,2026-06-04,1,1,,0,True,171,171,171,171,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,975212928462901,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,172,172,172,172,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1488559926247110,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,172,281,226,172,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,4299949753600978,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,173,173,173,173,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,4656598287998933,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,174,184,179,184,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,987550287471337,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,174,241,208,174,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,978349198487631,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,175,202,188,175,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,751150594721684,Video,2026-06-04,2026-06-04,1,1,,0,True,176,176,176,176,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1423805543126653,Video,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,177,200,188,200,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1679047706465638,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,177,196,186,177,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1863381187645320,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,178,178,178,178,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1354319536557789,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,179,186,182,186,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1371714995017332,Image,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,180,180,180,180,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,976836221724398,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,180,282,231,180,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1012801984537772,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,181,188,184,188,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1680201633127668,Video,2026-06-04,2026-06-04,1,1,,0,True,181,181,181,181,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,986952170609928,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,182,182,182,182,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,981056258056374,Image,2026-06-04,2026-06-04,1,1,,0,True,183,183,183,183,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2185883358864727,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,184,184,184,184,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1956438188341406,Video,2026-06-04,2026-06-04,1,1,,0,True,185,185,185,185,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1699240827929762,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,187,187,187,187,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1538571144294300,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,187,236,212,187,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1989114385016444,Image,2026-05-28,2026-06-04,2,2,2026-04-21,44,False,188,220,204,220,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1180474305143580,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,189,189,189,189,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,4677075092579685,Video,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,189,349,269,189,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1523275049329911,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,190,219,204,219,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1007545868397308,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,191,217,204,217,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1551346229686988,Image,2026-06-04,2026-06-04,1,1,,0,True,191,191,191,191,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,979171714521444,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,192,192,192,192,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,2138312746729530,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,192,409,300,192,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1268004648838087,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,193,209,201,209,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1392099769439985,Image,2026-06-04,2026-06-04,1,1,,0,True,193,193,193,193,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2615303405532088,Image,2026-05-28,2026-05-28,1,1,2026-04-19,39,False,194,194,194,194,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1010690061436996,Video,2026-06-04,2026-06-04,1,1,,0,True,194,194,194,194,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1722855165377936,Image,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,195,195,195,195,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1342371557770913,Image,2026-06-04,2026-06-04,1,1,,0,True,196,196,196,196,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1912404702812679,Image,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,197,197,197,197,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1509723660811227,Video,2026-06-04,2026-06-04,1,1,,0,True,197,197,197,197,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,977785525105256,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,198,198,198,198,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,2949484045259273,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,198,359,278,198,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,4432699113638409,Video,2026-06-04,2026-06-04,1,1,,0,True,199,199,199,199,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1649965256047697,Video,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,200,205,202,205,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,996628142751306,Image,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,201,232,216,232,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1348093510544643,Video,2026-06-04,2026-06-04,1,1,,0,True,201,201,201,201,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1006826018532679,Image,2026-06-04,2026-06-04,1,1,,0,True,202,202,202,202,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1018605950704770,Image,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,203,229,216,229,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1504075784460748,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,204,234,219,234,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1032999059252853,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,204,218,211,204,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1625008681908447,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,205,205,205,205,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,4414703708763836,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,207,207,207,207,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1299279412179602,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,208,231,220,231,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2818308171853650,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,208,240,224,208,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1001070409307203,Image,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,209,209,209,209,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,26608011495527132,Video,2026-05-28,2026-05-28,1,1,2026-03-16,73,False,210,210,210,210,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,3920435011595524,Video,2026-06-04,2026-06-04,1,1,,0,True,210,210,210,210,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2202084363943844,Video,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,211,211,211,211,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,764967486626232,Video,2026-06-04,2026-06-04,1,1,,0,True,211,211,211,211,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,988646373523441,Image,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,212,239,226,239,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1002306968923239,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,212,234,223,212,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1926300091360153,Video,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,213,213,213,213,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,2143162253141939,Video,2026-06-04,2026-06-04,1,1,,0,True,213,213,213,213,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,814364101745371,Video,2026-05-28,2026-05-28,1,1,2026-04-28,30,False,214,214,214,214,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1780412102930849,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,214,443,328,214,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1290230149928068,Image,2026-05-28,2026-05-28,1,1,2026-05-18,10,False,215,215,215,215,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,2680463049014483,Video,2026-06-04,2026-06-04,1,1,,0,True,215,215,215,215,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1330176722563058,Image,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,216,216,216,216,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,2081227575942607,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,216,479,348,216,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2102088060368750,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,217,217,217,217,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1004925288670093,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,218,223,220,218,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1340993541306373,Image,2026-05-28,2026-05-28,1,1,2026-05-21,7,False,219,219,219,219,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,982799454502188,Image,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,220,220,220,220,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1007616418488592,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,221,221,221,221,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1338347311548874,Video,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,221,251,236,221,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,959036526969934,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,222,222,222,222,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,967571632946578,Video,2026-06-04,2026-06-04,1,1,,0,True,222,222,222,222,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1320590506069752,Image,2026-06-04,2026-06-04,1,1,,0,True,223,223,223,223,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2288521135287995,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,224,295,260,224,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,4543106166016517,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,225,225,225,225,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1270983715198489,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,225,296,260,225,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1298637602395868,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,226,226,226,226,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1583658813202970,Image,2026-06-04,2026-06-04,1,1,,0,True,226,226,226,226,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1699869191461549,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,227,227,227,227,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1693789268706283,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,227,381,304,227,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1731144918318253,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,228,228,228,228,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1280963240408142,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,228,429,328,228,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1683959243026950,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,229,229,229,229,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,828403169952623,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,230,230,230,230,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1315853136720391,Video,2026-06-04,2026-06-04,1,1,,0,True,230,230,230,230,True,False,617,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1970468397185095,Video,2026-05-28,2026-05-28,1,1,2026-03-16,73,False,231,231,231,231,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,1272409597641796,Video,2026-05-28,2026-05-28,1,1,2026-03-16,73,False,233,233,233,233,False,True,668,0.0,False,False,False,loser,low
facebook,speak,743138162511061,Speak,843553531646457,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,233,288,260,233,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,1548407809971404,Image,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,235,237,236,237,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,2055668831647789,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,235,489,362,235,True,False,668,0.0,False,False,False,new,high
facebook,speak,743138162511061,Speak,963356496510643,Image,2026-06-04,2026-06-04,1,1,,0,True,236,236,236,236,True,False,617,0.0,False,False,False,new,high
