pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,wispr-flow,1688140105969296,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1690288628956827,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1690497488636995,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1690940302047579,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1691469665609261,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1691799135604942,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1693650765117984,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1696174794914986,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1698144861211771,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1699363347763773,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1700430384710408,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1703674871049851,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1703702597645451,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1706333260361238,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1706834640451505,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1706997533644445,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1710498496891331,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1711610066512320,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1721178389296475,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1723716478814852,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1727545088601187,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1729770374849541,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1742474416928086,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1746228133221838,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1766180788089821,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1766320354351957,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1767494654630526,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1769589530676290,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1772038357092256,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1777829876522997,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1781458526560240,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1788214782562310,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1789766065330509,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1793352381634692,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1857049418321058,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1857387648974603,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1859796101658057,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1863423987685707,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1864869910859122,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1867806670557358,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1872155040127046,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1884892045481248,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1886477468685414,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1888210885110974,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1888658678609655,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1894343737944061,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1898113890892128,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1906852649972064,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1908577629821787,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1908695443093591,2026-06-16,2026-05-28,2026-05-28
