pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,mysivi,104392002393583,1746202000123337,2026-05-26,23,945,true,,
facebook,mysivi,104392002393583,1746202000123337,2026-05-28,65,1264,true,-42,2
facebook,mysivi,104392002393583,1746202000123337,2026-06-04,22,1264,true,43,7
facebook,mysivi,104392002393583,997757806110067,2026-05-26,24,946,true,,
facebook,mysivi,104392002393583,997757806110067,2026-05-28,95,1646,true,-71,2
facebook,mysivi,104392002393583,997757806110067,2026-06-04,18,1260,true,77,7
facebook,mysivi,104392002393583,997757806110067,2026-06-09,16,1646,true,2,5
facebook,mysivi,104392002393583,997757806110067,2026-06-10,16,936,true,0,1
facebook,mysivi,104392002393583,997757806110067,2026-06-11,16,935,true,0,1
facebook,mysivi,104392002393583,997757806110067,2026-06-12,16,22,true,0,1
facebook,mysivi,104392002393583,997757806110067,2026-06-13,16,922,true,0,1
facebook,mysivi,104392002393583,973738558531150,2026-05-26,25,947,true,,
facebook,mysivi,104392002393583,973738558531150,2026-05-28,99,1651,true,-74,2
facebook,mysivi,104392002393583,973738558531150,2026-06-04,23,1265,true,76,7
facebook,mysivi,104392002393583,973738558531150,2026-06-09,21,1651,true,2,5
facebook,mysivi,104392002393583,973738558531150,2026-06-10,21,944,true,0,1
facebook,mysivi,104392002393583,973738558531150,2026-06-11,21,943,true,0,1
facebook,mysivi,104392002393583,973738558531150,2026-06-12,21,28,true,0,1
facebook,mysivi,104392002393583,973738558531150,2026-06-13,21,930,true,0,1
facebook,mysivi,104392002393583,885982111176708,2026-05-26,26,948,true,,
facebook,mysivi,104392002393583,885982111176708,2026-05-28,97,1649,true,-71,2
facebook,mysivi,104392002393583,885982111176708,2026-06-04,20,1262,true,77,7
facebook,mysivi,104392002393583,885982111176708,2026-06-09,19,1649,true,1,5
facebook,mysivi,104392002393583,885982111176708,2026-06-10,18,938,true,1,1
facebook,mysivi,104392002393583,885982111176708,2026-06-11,18,937,true,0,1
facebook,mysivi,104392002393583,885982111176708,2026-06-12,18,24,true,0,1
facebook,mysivi,104392002393583,885982111176708,2026-06-13,18,924,true,0,1
facebook,mysivi,104392002393583,935651469467557,2026-05-26,27,949,true,,
facebook,mysivi,104392002393583,935651469467557,2026-05-28,102,1656,true,-75,2
facebook,mysivi,104392002393583,935651469467557,2026-06-04,28,1270,true,74,7
facebook,mysivi,104392002393583,935651469467557,2026-06-09,26,1656,true,2,5
facebook,mysivi,104392002393583,935651469467557,2026-06-10,27,951,true,-1,1
facebook,mysivi,104392002393583,935651469467557,2026-06-11,27,950,true,0,1
facebook,mysivi,104392002393583,935651469467557,2026-06-12,27,34,true,0,1
facebook,mysivi,104392002393583,935651469467557,2026-06-13,27,937,true,0,1
facebook,mysivi,104392002393583,1481880370348464,2026-05-26,28,950,true,,
facebook,mysivi,104392002393583,1481880370348464,2026-05-28,101,1653,true,-73,2
facebook,mysivi,104392002393583,1481880370348464,2026-06-04,26,1268,true,75,7
facebook,mysivi,104392002393583,1481880370348464,2026-06-09,23,1653,true,3,5
facebook,mysivi,104392002393583,1481880370348464,2026-06-10,23,947,true,0,1
facebook,mysivi,104392002393583,1481880370348464,2026-06-11,23,946,true,0,1
facebook,mysivi,104392002393583,1481880370348464,2026-06-12,24,31,true,-1,1
facebook,mysivi,104392002393583,1481880370348464,2026-06-13,24,934,true,0,1
facebook,mysivi,104392002393583,26627886823532573,2026-05-26,29,951,true,,
facebook,mysivi,104392002393583,26627886823532573,2026-05-28,104,1661,true,-75,2
facebook,mysivi,104392002393583,26627886823532573,2026-06-04,32,1274,true,72,7
facebook,mysivi,104392002393583,26627886823532573,2026-06-09,31,1661,true,1,5
facebook,mysivi,104392002393583,26627886823532573,2026-06-10,31,958,true,0,1
facebook,mysivi,104392002393583,26627886823532573,2026-06-11,31,957,true,0,1
facebook,mysivi,104392002393583,26627886823532573,2026-06-12,31,38,true,0,1
facebook,mysivi,104392002393583,26627886823532573,2026-06-13,31,944,true,0,1
facebook,mysivi,104392002393583,1644301336843782,2026-05-26,30,952,true,,
facebook,mysivi,104392002393583,1644301336843782,2026-05-28,3,952,true,27,2
facebook,mysivi,104392002393583,931068273002235,2026-05-26,31,953,true,,
facebook,mysivi,104392002393583,931068273002235,2026-05-28,106,1663,true,-75,2
facebook,mysivi,104392002393583,931068273002235,2026-06-04,33,1275,true,73,7
facebook,mysivi,104392002393583,931068273002235,2026-06-09,33,1663,true,0,5
facebook,mysivi,104392002393583,931068273002235,2026-06-10,32,959,true,1,1
facebook,mysivi,104392002393583,931068273002235,2026-06-11,32,958,true,0,1
facebook,mysivi,104392002393583,931068273002235,2026-06-12,32,39,true,0,1
facebook,mysivi,104392002393583,931068273002235,2026-06-13,32,945,true,0,1
facebook,mysivi,104392002393583,824655086830758,2026-05-26,32,954,true,,
facebook,mysivi,104392002393583,824655086830758,2026-05-28,103,1659,true,-71,2
facebook,mysivi,104392002393583,824655086830758,2026-06-04,31,1273,true,72,7
facebook,mysivi,104392002393583,824655086830758,2026-06-09,29,1659,true,2,5
facebook,mysivi,104392002393583,824655086830758,2026-06-10,30,957,true,-1,1
facebook,mysivi,104392002393583,824655086830758,2026-06-11,30,956,true,0,1
facebook,mysivi,104392002393583,824655086830758,2026-06-12,30,37,true,0,1
facebook,mysivi,104392002393583,824655086830758,2026-06-13,30,943,true,0,1
facebook,mysivi,104392002393583,2733572580357581,2026-05-26,33,955,true,,
facebook,mysivi,104392002393583,2733572580357581,2026-05-28,105,1662,true,-72,2
facebook,mysivi,104392002393583,2733572580357581,2026-06-04,34,1276,true,71,7
facebook,mysivi,104392002393583,2733572580357581,2026-06-09,32,1662,true,2,5
facebook,mysivi,104392002393583,2870718243272920,2026-05-26,34,956,true,,
facebook,mysivi,104392002393583,2870718243272920,2026-05-28,4,956,true,30,2
facebook,mysivi,104392002393583,814453281403568,2026-05-26,35,957,true,,
facebook,mysivi,104392002393583,814453281403568,2026-05-28,100,1652,true,-65,2
facebook,mysivi,104392002393583,814453281403568,2026-06-04,24,1266,true,76,7
facebook,mysivi,104392002393583,814453281403568,2026-06-09,22,1652,true,2,5
facebook,mysivi,104392002393583,814453281403568,2026-06-10,22,946,true,0,1
facebook,mysivi,104392002393583,814453281403568,2026-06-11,22,945,true,0,1
facebook,mysivi,104392002393583,814453281403568,2026-06-12,22,29,true,0,1
facebook,mysivi,104392002393583,814453281403568,2026-06-13,22,932,true,0,1
facebook,mysivi,104392002393583,2165198370981956,2026-05-26,36,958,true,,
facebook,mysivi,104392002393583,2165198370981956,2026-05-28,107,1664,true,-71,2
facebook,mysivi,104392002393583,2165198370981956,2026-06-04,37,1279,true,70,7
facebook,mysivi,104392002393583,2165198370981956,2026-06-09,34,1664,true,3,5
facebook,mysivi,104392002393583,2165198370981956,2026-06-10,33,961,true,1,1
facebook,mysivi,104392002393583,2165198370981956,2026-06-11,33,960,true,0,1
facebook,mysivi,104392002393583,2165198370981956,2026-06-12,33,40,true,0,1
facebook,mysivi,104392002393583,2165198370981956,2026-06-13,33,947,true,0,1
facebook,mysivi,104392002393583,969193632529719,2026-05-26,37,959,true,,
