pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,mysivi,1259506026253863,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1259568146280651,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1260189796267400,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1261771975661596,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1262752772689545,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1263262909291174,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1263491662355958,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1267449912124220,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1267473205556943,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1268071498810975,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1268336871323861,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1268633278781006,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1269032052074854,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1271982955087595,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1274872731435203,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1275667777964478,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1276672411312388,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1278473014229905,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1278792650523442,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1279713767692486,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1280146903794468,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1280568334271585,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1281842880587780,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1282839540710742,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1283138906696790,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1284301350495944,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1285376607017338,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1286562256396800,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1288101293503202,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1288945649476800,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1290413195771674,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1292619755641005,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1293320999431833,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1293550505557455,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1294291925501167,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1295050182727826,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1295814982684644,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1296087632102451,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1298319842448744,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1298742838453102,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1299553298337156,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1300014528301734,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1302756378351352,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1302863798631451,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1307757664187244,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1307996761535426,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1309060790707208,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1309732577713094,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1311353980866748,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1312319890964004,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1312869727522841,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1314122850567353,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1316236780725834,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1316314037066625,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1317716303542292,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1318281880450717,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1324994226219659,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1326732156052418,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1326779202838738,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1327750302736660,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1328346785805810,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1331245188939998,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1331606945546433,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1333116955395722,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1333646135343537,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1333942925270111,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1334043231976836,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1334520321876231,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1335172875137272,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1341089097875985,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1343141777630823,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1352174446780972,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1353281539974463,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1359056869658876,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1359225819350762,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1362725889021539,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1365096822098347,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1370366274946670,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1371368328372305,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1375761854326161,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1384519936752533,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1395803742440561,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1400742708539520,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1419201076128864,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1420603876749885,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1433159625277891,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1437151928100779,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1441837924379258,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1446616440491217,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1447310469919244,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1447730720180243,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1449479493347015,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1451670662800433,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1454778745778342,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1455352729720949,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1457538572341789,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1458602939352865,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1459186306004468,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1462266312313546,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1462388985537185,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1464135358226151,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1464662801454982,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1465693778484060,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1466073121784359,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1469654061103002,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1471143034062090,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1471407974735001,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1472857190875267,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1473041047655931,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1476070434166479,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1481711833647092,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1481880370348464,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1483474123320143,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1483495626521470,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1484771760111193,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1484875443337231,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1486315572970305,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1487582089569840,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1488073576103618,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1488525479334576,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1489480965907714,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1489528902711053,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1489698239617285,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1491104619093475,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1492236602640876,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1492746895696930,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1493763522185565,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1494109405462807,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1495057108934221,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1495070945529416,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1496114285478679,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1497560987900464,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1501090368228081,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1502750718528352,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1503072351399232,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1504897837819150,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1505238367859240,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1505253420458938,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1505673714266930,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1506466884530800,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1506619871166049,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1506622564414295,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1506950921002125,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1509591393863692,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1510029493813221,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1511421143660267,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1512198050635032,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1514363137003205,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1514417556866116,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1515067203533260,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1517658706674605,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1519407696310883,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1520431749655532,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1521371372985389,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1528642198598715,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1529031282072857,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1529321882132386,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1531173532000419,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1535385391271086,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1536394477842265,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1544277357216388,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1546072953605640,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1547254686967064,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1547555903540302,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1549558530222265,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1551969199772400,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1552891233073638,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1555341046258540,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1559698442249274,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1563401251429096,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1566066851151129,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1567427324338391,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1567766221632447,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1579256663181765,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1580328820382730,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1587377062318723,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1591761556292288,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1592044018737354,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1592551325145055,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1592647208460957,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1594691094930621,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1601352417781439,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1603644724186218,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1604451180614858,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1605300637184266,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1606742177287640,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1607541496984156,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1608996323737663,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1610994969957745,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1613007016632719,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1614783906399545,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1618813365848433,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1622638588998351,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1624171552207010,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1628318558372207,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1629675654924775,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1629788641378720,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1630094284917699,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1632918904659828,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1633513357977227,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1633858934287065,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1634247687874165,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1638639490679571,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1641221933807538,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1642652350197830,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1642682883632159,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1643092743565496,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1644301336843782,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1647833583165414,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1648550166387923,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1648971856222147,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1650055542580076,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1650079819366116,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1652974085821089,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1653137739166143,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1653184542633277,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1653722725817987,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1654655492231126,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1655623609191725,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1657054052299464,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1660631924974339,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1665387897930682,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1665988394548609,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1666686724680685,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1667844751047305,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1668182810858464,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1668250954361069,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1668487264579198,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1672392883790170,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1673435757132082,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1676164730555007,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1676742056654769,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1676825953767096,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1677552406571209,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1679385150149383,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1679656313349867,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1682634462923678,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1683164669767833,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1685365425953446,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1685447422464956,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1686679699000031,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1687487609106178,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1691030892042209,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1691098845361818,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1696014508193655,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1698123041376849,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1699159654789405,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1699912787830703,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1700423724309628,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1701651697935230,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1702365984091788,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1703924783939415,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1704435247382664,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1706609284023850,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1706914207334653,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1711345093197080,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1714158716684403,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1716391936213329,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1716559362664150,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1722747075991853,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1727410958267128,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1728644134968734,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1737564467616497,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1745597086849103,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1746202000123337,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1761280558169447,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1766235101419950,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1766288344813815,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1779473963021054,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1784873822495389,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1798126881352695,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1804914553523178,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1816186535737116,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1845750346108706,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1845837336078860,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1851964862087655,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1879038982757913,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1881823485865170,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1883499019704596,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1886570075334621,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1897474770928730,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1900304170623199,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1914012535979632,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1921056165244988,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1928379848037642,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1945990252717139,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1946640566031312,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1954231588789188,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1967730397468922,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1972865810107259,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1974355020143862,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1976761133717281,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1979317382961809,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1984310748856010,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1994524164823254,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,1998247460787903,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2001299393844156,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2001837147872826,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2005749643347608,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2006620453275735,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2012642789330329,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2014496799209731,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2018262128778241,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2019063905653656,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2022432844996505,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2035162440770233,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2035298957384770,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2037303586855288,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2039123896958707,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2046992506702404,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2050151385851572,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2057853838497259,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2058708198355990,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2060176722044292,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2064409367758999,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2067144280501671,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2068331487453416,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2068717307413498,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2068967657016909,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2069285177340370,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2071790433550826,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2074065876709578,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2089858311743087,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2092245861321306,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2094624967986267,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2094961914403268,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2100754480710607,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2114929652384853,2026-05-27,2026-05-26,2026-05-26
facebook,mysivi,2117649575649233,2026-05-27,2026-05-26,2026-05-26
