ad_id,language_copy,language_audio,agreement_status,is_codeswitch
1699804464616882,Kannada,Kannada,agree,false
1699912787830703,English,Hindi,disagree,true
1700082744465484,English,Hindi,disagree,true
1700085264501741,Telugu,Telugu,agree,false
1700511944704291,Gujarati,Gujarati,agree,false
1700565688060104,Marathi,Marathi,agree,false
1701116024258615,Kannada,Kannada,agree,false
1701300371040609,English,Hindi,disagree,true
1701651697935230,English,Hindi,disagree,true
1702365984091788,Malayalam,Malayalam,agree,false
1703924783939415,Telugu,Telugu,agree,false
1704435247382664,Kannada,Kannada,agree,false
1706609284023850,Telugu,Telugu,agree,false
1706610454090939,Marathi,Marathi,agree,false
1706914207334653,Telugu,Telugu,agree,false
1708863120542000,English,Hindi,disagree,true
1709243003542256,Bengali,Bengali,agree,false
1710087066843185,Gujarati,Gujarati,agree,false
1711001836720468,Telugu,Telugu,agree,false
1711130029905009,Kannada,Kannada,agree,false
1711345093197080,Tamil,Tamil,agree,false
1714158716684403,Telugu,Telugu,agree,false
1714713006202899,Kannada,Kannada,agree,false
1716391936213329,Tamil,Tamil,agree,false
1716559362664150,Tamil,Tamil,agree,false
1716910039339239,Malayalam,Malayalam,agree,false
1717411569667579,English,Hindi,disagree,true
1719075089266767,Tamil,Tamil,agree,false
1719999308984065,Malayalam,Malayalam,agree,false
1720791165584032,Kannada,Kannada,agree,false
1721412492564117,English,Hindi,disagree,true
1722407235776727,English,Hindi,disagree,true
1722747075991853,Marathi,Marathi,agree,false
1722807232402706,English,Hindi,disagree,true
1724031045284359,Tamil,Tamil,agree,false
1724825138928525,English,Hindi,disagree,true
1724985298506481,Telugu,Telugu,agree,false
1725681045089794,Malayalam,Malayalam,agree,false
1726323228720419,Tamil,Tamil,agree,false
1726412415058913,Marathi,Marathi,agree,false
1726990782004448,Gujarati,Gujarati,agree,false
1727118561628310,Malayalam,Malayalam,agree,false
1727410958267128,Telugu,Telugu,agree,false
1728644134968734,Telugu,Telugu,agree,false
1728653804970842,Tamil,Tamil,agree,false
1728784508257822,Tamil,Tamil,agree,false
1732380821513009,English,Hindi,disagree,true
1735354927606491,Gujarati,Gujarati,agree,false
1737265357272628,English,Hindi,disagree,true
1737564467616497,Malayalam,Malayalam,agree,false
1739199627266969,Telugu,Telugu,agree,false
1742378790261594,Tamil,Tamil,agree,false
1743357160437955,Telugu,Telugu,agree,false
1744180170070541,English,Hindi,disagree,true
1745597086849103,Tamil,Tamil,agree,false
1746108369700883,English,English,agree,false
1746202000123337,Marathi,Marathi,agree,false
1750173749486671,Bengali,Bengali,agree,false
1761280558169447,Marathi,Marathi,agree,false
1764981477809750,Kannada,Kannada,agree,false
1765370368176218,Kannada,Kannada,agree,false
1766235101419950,Kannada,Kannada,agree,false
1766288344813815,Telugu,Telugu,agree,false
1768520967841938,English,Hindi,disagree,true
1770363464324959,English,Hindi,disagree,true
1779473963021054,Tamil,Tamil,agree,false
1784873822495389,Telugu,Telugu,agree,false
1788001398845945,English,Hindi,disagree,true
1796581764649740,Gujarati,Gujarati,agree,false
1798126881352695,Gujarati,Gujarati,agree,false
1801977730789968,Kannada,Kannada,agree,false
1804914553523178,Tamil,Tamil,agree,false
1810831836593995,English,Hindi,disagree,true
1814117549564104,Kannada,Kannada,agree,false
1816186535737116,Malayalam,Malayalam,agree,false
1816838959704190,Bengali,Bengali,agree,false
1821541971857301,Malayalam,Malayalam,agree,false
1824308365205197,English,Hindi,disagree,true
1824375835211023,Bengali,Bengali,agree,false
1829800937707633,Bengali,Bengali,agree,false
1845750346108706,Marathi,Marathi,agree,false
1845837336078860,Telugu,Telugu,agree,false
1851964862087655,English,Hindi,disagree,true
1856949234997201,Marathi,Marathi,agree,false
1856979208332377,Tamil,Tamil,agree,false
1863526424308213,Kannada,Kannada,agree,false
1863640678372921,English,Hindi,disagree,true
1864588170807575,English,Hindi,disagree,true
1866932230635827,Malayalam,Malayalam,agree,false
1868630073705991,Kannada,Kannada,agree,false
1875316373174565,Telugu,Telugu,agree,false
1879038982757913,Tamil,Tamil,agree,false
1879274509358826,English,Hindi,disagree,true
1881421959222715,Gujarati,Gujarati,agree,false
1881823485865170,Marathi,Marathi,agree,false
1883499019704596,Kannada,Kannada,agree,false
1894605654529598,Kannada,Kannada,agree,false
1895734594401619,Tamil,Tamil,agree,false
1897474770928730,Marathi,Marathi,agree,false
1897696050982785,Malayalam,Malayalam,agree,false
1900304170623199,Malayalam,Malayalam,agree,false
1901269943919389,Marathi,Marathi,agree,false
1901820123666387,Gujarati,Gujarati,agree,false
1903321843662651,Marathi,Marathi,agree,false
1904211583591369,Telugu,Telugu,agree,false
1905332703463761,Kannada,Kannada,agree,false
1910431216329797,English,Hindi,disagree,true
1910847972970449,Marathi,Marathi,agree,false
1912867212698568,Malayalam,Malayalam,agree,false
1914012535979632,Malayalam,Malayalam,agree,false
1915691329071893,Bengali,Bengali,agree,false
1916121519108439,Tamil,Tamil,agree,false
1919377688693567,English,Hindi,disagree,true
1919584545595598,Marathi,Marathi,agree,false
1921056165244988,Tamil,Tamil,agree,false
1922541018447999,Malayalam,Malayalam,agree,false
1928379848037642,Malayalam,Malayalam,agree,false
1938545806827209,Tamil,Tamil,agree,false
1942366103150412,Kannada,Kannada,agree,false
1944164302881937,Tamil,Tamil,agree,false
1945990252717139,Telugu,Telugu,agree,false
1946640566031312,Telugu,Telugu,agree,false
1947479269512510,Bengali,Bengali,agree,false
1953601601902513,Malayalam,Malayalam,agree,false
1954231588789188,Telugu,Telugu,agree,false
1958023728913494,Gujarati,Gujarati,agree,false
1959256218044145,English,Hindi,disagree,true
1962373651339452,English,English,agree,false
1962399937815466,English,Hindi,disagree,true
1966896044032369,Malayalam,Malayalam,agree,false
1967730397468922,Gujarati,Gujarati,agree,false
1967935713800436,English,English,agree,false
1972617633340327,Tamil,Tamil,agree,false
1972865810107259,Tamil,Tamil,agree,false
1973062820248049,Kannada,Kannada,agree,false
1974355020143862,Kannada,Kannada,agree,false
1975616730478592,Bengali,Bengali,agree,false
1975915979948979,Bengali,Bengali,agree,false
1976761133717281,Marathi,Marathi,agree,false
1979317382961809,Marathi,Marathi,agree,false
1984284925540252,Malayalam,Malayalam,agree,false
1984310748856010,Telugu,Telugu,agree,false
1984556269094861,Telugu,Telugu,agree,false
1985957042274440,Bengali,Bengali,agree,false
1989753958578690,Marathi,Marathi,agree,false
1989886525288548,Tamil,Tamil,agree,false
1992227425012427,Tamil,Tamil,agree,false
1994247904545818,English,Hindi,disagree,true
1994524164823254,Tamil,Tamil,agree,false
1995592874641198,English,Hindi,disagree,true
1996649315060771,English,Hindi,disagree,true
1999641547298588,English,Hindi,disagree,true
2000356520863551,Malayalam,Malayalam,agree,false
2000629287190400,Gujarati,Gujarati,agree,false
2001299393844156,Telugu,Telugu,agree,false
2001837147872826,Malayalam,Malayalam,agree,false
2003381777282440,Kannada,Kannada,agree,false
2003944776864759,English,Hindi,disagree,true
2005158646795279,English,Hindi,disagree,true
2005749643347608,Tamil,Tamil,agree,false
2006620453275735,Malayalam,Malayalam,agree,false
2008268559798673,Telugu,Telugu,agree,false
2010892052833632,English,Hindi,disagree,true
2012397439485192,Gujarati,Gujarati,agree,false
2012642789330329,Telugu,Telugu,agree,false
2014496799209731,Marathi,Marathi,agree,false
2014918706118228,Marathi,Marathi,agree,false
2014967315771895,Kannada,Kannada,agree,false
2015053139404947,Tamil,Tamil,agree,false
2015938819317138,Marathi,Marathi,agree,false
2016029852643642,Telugu,Telugu,agree,false
2016488485927149,English,Hindi,disagree,true
2017396718820761,English,English,agree,false
2018262128778241,Marathi,Marathi,agree,false
2018970885719105,English,Hindi,disagree,true
2019063905653656,Marathi,Marathi,agree,false
2022432844996505,Tamil,Tamil,agree,false
2024472394773472,Telugu,Telugu,agree,false
2025853124633131,Telugu,Telugu,agree,false
2027401971528085,Gujarati,Gujarati,agree,false
2029738507649525,Bengali,Bengali,agree,false
2029975774624157,Telugu,Telugu,agree,false
2035298957384770,Telugu,Telugu,agree,false
2036534961078679,English,English,agree,false
2037303586855288,Gujarati,Gujarati,agree,false
2042552579944139,Telugu,Gujarati,disagree,true
2046255255930438,Malayalam,Malayalam,agree,false
2046521053414270,Telugu,Telugu,agree,false
2046992506702404,Marathi,Marathi,agree,false
2047450022863820,Telugu,Telugu,agree,false
2048629836075469,Kannada,Kannada,agree,false
2050151385851572,Gujarati,Gujarati,agree,false
2055380618414066,English,Hindi,disagree,true
2055592285000447,English,Hindi,disagree,true
2057001265231638,Kannada,Kannada,agree,false
2057581878159178,Bengali,Bengali,agree,false
2057853838497259,Tamil,Tamil,agree,false
2058708198355990,Tamil,Tamil,agree,false
2060176722044292,Marathi,Marathi,agree,false
2062749137923060,Malayalam,Malayalam,agree,false
2063488454599605,Malayalam,Malayalam,agree,false
2064409367758999,Telugu,Telugu,agree,false
2066489094217287,Marathi,Marathi,agree,false
2067144280501671,Marathi,Marathi,agree,false
2067666377522112,English,Hindi,disagree,true
2068310060707785,Kannada,Kannada,agree,false
2068717307413498,Tamil,Tamil,agree,false
2068967657016909,Marathi,Marathi,agree,false
2069285177340370,Kannada,Kannada,agree,false
2070373570188595,Kannada,Kannada,agree,false
2071595920905981,English,Hindi,disagree,true
2071790433550826,Malayalam,Malayalam,agree,false
2071822720034134,English,Hindi,disagree,true
2074065876709578,Malayalam,Malayalam,agree,false
2075221883346083,Telugu,Telugu,agree,false
2076956256589089,Telugu,Telugu,agree,false
2079704669260233,Telugu,Telugu,agree,false
2081180309106863,Tamil,Tamil,agree,false
2081386736088958,Malayalam,Malayalam,agree,false
2082321505965509,English,Hindi,disagree,true
2085226275390677,Telugu,Telugu,agree,false
2088470005267498,Marathi,Marathi,agree,false
2089858311743087,Malayalam,Malayalam,agree,false
2091651081684278,Tamil,Tamil,agree,false
2091781858050047,Malayalam,Malayalam,agree,false
2092245861321306,Telugu,Telugu,agree,false
2094624967986267,Marathi,Marathi,agree,false
2094961914403268,Marathi,Marathi,agree,false
2098355081092484,English,Hindi,disagree,true
2099275117301825,Tamil,Tamil,agree,false
2100754480710607,Tamil,Tamil,agree,false
2114929652384853,Telugu,Telugu,agree,false
2115044552561363,Kannada,Kannada,agree,false
2115711899302070,Telugu,Telugu,agree,false
2117649575649233,Tamil,Tamil,agree,false
2117708235706666,English,Hindi,disagree,true
2119140315611050,English,Hindi,disagree,true
2120218238836065,Telugu,Telugu,agree,false
2120502182068858,English,Hindi,disagree,true
2120930112092379,Tamil,Tamil,agree,false
2121227375086598,Tamil,Tamil,agree,false
2121614641744252,Malayalam,Malayalam,agree,false
2126023174606193,Gujarati,Gujarati,agree,false
2126837924556346,English,Hindi,disagree,true
2126856914820990,Marathi,Marathi,agree,false
2129645074556664,Bengali,Bengali,agree,false
2131334867640279,Bengali,Bengali,agree,false
2133223274130105,English,Hindi,disagree,true
2137355713774144,Tamil,Tamil,agree,false
2140866776750997,English,English,agree,false
2141955079979520,Marathi,Marathi,agree,false
2142674293222089,Marathi,Marathi,agree,false
2145516519321655,Malayalam,Malayalam,agree,false
2147013479483812,Telugu,Telugu,agree,false
2147593776037558,Tamil,Tamil,agree,false
2148083845740644,Gujarati,Gujarati,agree,false
2149180252598588,Marathi,Marathi,agree,false
2150303552176321,Malayalam,Malayalam,agree,false
2151661992284014,English,Hindi,disagree,true
2152369525523856,Marathi,Marathi,agree,false
2154159342046433,Marathi,Marathi,agree,false
2154787301730525,Kannada,Kannada,agree,false
2155766768590897,Tamil,Tamil,agree,false
2158462321608573,Telugu,Telugu,agree,false
2158818621597371,English,English,agree,false
2159250388250975,Tamil,Tamil,agree,false
2160250698081128,English,Hindi,disagree,true
2160539037836230,Gujarati,Gujarati,agree,false
2162696541198042,Telugu,Telugu,agree,false
2165198370981956,Marathi,Marathi,agree,false
2165925787635529,Telugu,Telugu,agree,false
2166519527537093,Telugu,Telugu,agree,false
2168403830564045,Marathi,,copy_only,false
2174537080053843,Tamil,Tamil,agree,false
2175701933182464,Tamil,Tamil,agree,false
2176296829790438,Gujarati,Gujarati,agree,false
2177734223002124,Tamil,Tamil,agree,false
2182310698840588,Bengali,Bengali,agree,false
2185422348879860,English,Hindi,disagree,true
2185711878862830,Bengali,Bengali,agree,false
2187186002058927,English,Hindi,disagree,true
2187419395358283,Malayalam,Malayalam,agree,false
2187708092043586,Kannada,Kannada,agree,false
2187985138676728,English,Hindi,disagree,true
2193157824835756,English,Hindi,disagree,true
2197267675006327,Telugu,Telugu,agree,false
2197503414415259,English,Hindi,disagree,true
2202318807288664,Tamil,Tamil,agree,false
2202697953874551,Gujarati,Gujarati,agree,false
2203490913744323,Marathi,Marathi,agree,false
2204353180393978,Malayalam,Malayalam,agree,false
2206113140214651,English,Hindi,disagree,true
2206910626727153,Tamil,Tamil,agree,false
2208276953242683,Marathi,Marathi,agree,false
2208415999973119,Bengali,Bengali,agree,false
2209407279828265,Kannada,Kannada,agree,false
2212675122600323,Telugu,Telugu,agree,false
2213473106125559,Bengali,Bengali,agree,false
2216599412438097,Telugu,Telugu,agree,false
2218589522246132,English,Hindi,disagree,true
2218922798640333,Bengali,Bengali,agree,false
2219698875434552,English,,copy_only,false
2220176722113512,Telugu,Telugu,agree,false
2221726161911720,Marathi,Marathi,agree,false
2225074694903314,Gujarati,Gujarati,agree,false
2228703687959276,Gujarati,Gujarati,agree,false
2229287067891015,Tamil,Tamil,agree,false
2229685480897303,Marathi,Marathi,agree,false
2230785143994906,Marathi,Marathi,agree,false
2238985510203547,Telugu,Telugu,agree,false
2239670780110111,Marathi,Marathi,agree,false
2246774942840842,English,Hindi,disagree,true
2250006169146539,English,Hindi,disagree,true
2250238389116857,Bengali,Bengali,agree,false
2251716805656304,Marathi,Marathi,agree,false
2257225825106721,English,Hindi,disagree,true
2266101524219379,Tamil,Tamil,agree,false
2269969620499402,Marathi,Marathi,agree,false
2270309397109641,Kannada,Kannada,agree,false
2275202553283552,English,Hindi,disagree,true
2276309532904433,English,Hindi,disagree,true
2282035235538969,Marathi,Marathi,agree,false
2282920772237156,Tamil,Tamil,agree,false
2283185362168906,Kannada,Kannada,agree,false
2283416315525470,English,Hindi,disagree,true
2292254317849120,English,Hindi,disagree,true
2301236813739561,Telugu,Telugu,agree,false
2302627590232724,Bengali,Bengali,agree,false
2310427539481023,Telugu,Telugu,agree,false
2312195699188392,Kannada,Kannada,agree,false
2314753332335203,Bengali,Bengali,agree,false
2323860141440071,Marathi,Marathi,agree,false
2330900914065991,English,Hindi,disagree,true
2331390980671913,Malayalam,Malayalam,agree,false
2340991813061527,Gujarati,Gujarati,agree,false
2357808904682799,Telugu,Telugu,agree,false
2359622414563979,Telugu,Telugu,agree,false
2360470397795125,Gujarati,Gujarati,agree,false
2366576817154685,English,Hindi,disagree,true
2367717377368550,Tamil,Tamil,agree,false
2368191860258559,Marathi,Marathi,agree,false
2369751233551128,Marathi,Marathi,agree,false
2369813166836159,Marathi,Marathi,agree,false
2369886946820201,English,,copy_only,false
2378305412681631,English,Hindi,disagree,true
2379080592572632,Telugu,Telugu,agree,false
2381165805628683,Marathi,Marathi,agree,false
2383716688745275,Tamil,Tamil,agree,false
2384343958707632,Marathi,Marathi,agree,false
2387899661694831,English,Hindi,disagree,true
2388503891642566,Marathi,Marathi,agree,false
2395677954250668,Marathi,Marathi,agree,false
2397605794050606,Kannada,Kannada,agree,false
2399884270494026,Malayalam,Malayalam,agree,false
2404124340028110,Tamil,Tamil,agree,false
2405799469887575,Marathi,Marathi,agree,false
2406759349808828,Marathi,Marathi,agree,false
2407354493083441,Telugu,Telugu,agree,false
2409289836238890,Kannada,Kannada,agree,false
2411773012629776,Marathi,Marathi,agree,false
2412501682509273,Telugu,Telugu,agree,false
2412938622562182,Kannada,Kannada,agree,false
2414164452430992,English,English,agree,false
2415331668950258,Malayalam,Malayalam,agree,false
2422283561576901,Telugu,Telugu,agree,false
2428035340942905,Tamil,Tamil,agree,false
2428302261018727,Gujarati,Gujarati,agree,false
2430598764121681,Gujarati,Gujarati,agree,false
2433732887048975,Malayalam,Malayalam,agree,false
2438971033237539,Kannada,Kannada,agree,false
2442521946211355,Gujarati,Gujarati,agree,false
2443105446101740,Tamil,Tamil,agree,false
2446046299152595,Marathi,Marathi,agree,false
2449851418795282,Bengali,Bengali,agree,false
2451068958721852,English,Hindi,disagree,true
2451096275411627,Bengali,Bengali,agree,false
2452166731863699,Kannada,Kannada,agree,false
2452799651819967,English,Hindi,disagree,true
2453912481744633,English,Hindi,disagree,true
24553583707571927,Hindi,Hindi,agree,false
2459081154523683,Telugu,Telugu,agree,false
2459306031182517,Bengali,Bengali,agree,false
2459656454453683,English,Hindi,disagree,true
2460215957760374,Kannada,Kannada,agree,false
2462011570955819,Tamil,Tamil,agree,false
2468285216977452,Kannada,Kannada,agree,false
2468537496920641,English,Hindi,disagree,true
2469306593530142,Marathi,Marathi,agree,false
2469480630130728,English,Hindi,disagree,true
2470813780057683,English,Hindi,disagree,true
2476605526098229,Kannada,Kannada,agree,false
24784832384548343,English,Hindi,disagree,true
2479659245833705,English,Hindi,disagree,true
24844316141933002,Telugu,Telugu,agree,false
2485768455272079,Telugu,Telugu,agree,false
2487315125067028,Kannada,Kannada,agree,false
2490035064776770,Marathi,Marathi,agree,false
2495643760892894,English,Hindi,disagree,true
2495683897596153,Bengali,Bengali,agree,false
2496520560750855,Tamil,Tamil,agree,false
2501529263605263,Malayalam,Malayalam,agree,false
2502707080175731,Gujarati,Gujarati,agree,false
2505171623253330,Telugu,Telugu,agree,false
2526183224467378,Telugu,Telugu,agree,false
2528689397550560,Tamil,Tamil,agree,false
2529987434101574,Kannada,Kannada,agree,false
2536968253428776,Malayalam,Malayalam,agree,false
2540369646381064,English,Hindi,disagree,true
2543246099427611,Gujarati,Gujarati,agree,false
2544633702634148,Kannada,Kannada,agree,false
2554854708282850,Tamil,Tamil,agree,false
2563194657448953,Kannada,Kannada,agree,false
2564643630659219,Marathi,Marathi,agree,false
25786060331062685,Tamil,Tamil,agree,false
2583482575445539,Telugu,Telugu,agree,false
25866749899663745,English,Hindi,disagree,true
25887546494216031,English,Hindi,disagree,true
2590034808066034,English,Hindi,disagree,true
26066105419731633,English,Hindi,disagree,true
26125248277177953,English,Hindi,disagree,true
26168226789452355,Marathi,Marathi,agree,false
26214298964910174,English,Hindi,disagree,true
2626594457734328,English,Hindi,disagree,true
26278682328431057,Malayalam,Malayalam,agree,false
26295031813516077,Malayalam,Malayalam,agree,false
26342476628786885,Marathi,Marathi,agree,false
26352975817738468,English,Hindi,disagree,true
2641474309587811,Marathi,Marathi,agree,false
2642755476096212,Telugu,Telugu,agree,false
26430272379956289,English,English,agree,false
26441861282177302,Gujarati,Gujarati,agree,false
26482665764696379,English,Hindi,disagree,true
26500345142960290,Telugu,Telugu,agree,false
26531650446495110,Bengali,Bengali,agree,false
26549538874713189,English,English,agree,false
26591956137093279,Gujarati,Gujarati,agree,false
26617501507876670,Telugu,Telugu,agree,false
26627886823532573,Marathi,Marathi,agree,false
26659524697044325,Malayalam,Malayalam,agree,false
26662604133381724,Telugu,Telugu,agree,false
26670396275954443,Marathi,Marathi,agree,false
26688852157415809,Marathi,Marathi,agree,false
26792219687066551,English,Hindi,disagree,true
26797446529949002,Tamil,Tamil,agree,false
26811535081806561,English,Hindi,disagree,true
26812097085066896,Telugu,Telugu,agree,false
26855024550751815,English,Hindi,disagree,true
26872691479089671,Tamil,Tamil,agree,false
2687430314972043,English,English,agree,false
26877970818456137,English,Hindi,disagree,true
26879165861740023,Marathi,Marathi,agree,false
26885996691068733,Telugu,Telugu,agree,false
26897514576536099,Malayalam,Malayalam,agree,false
26911484771845811,Tamil,Tamil,agree,false
26925923477034989,English,Hindi,disagree,true
26934101952860497,English,Hindi,disagree,true
26937562759189829,English,Hindi,disagree,true
26941389452214403,Malayalam,Malayalam,agree,false
26997230736567251,Malayalam,Malayalam,agree,false
26998229939840758,Bengali,Bengali,agree,false
2701220936928037,Marathi,Marathi,agree,false
27030739196535929,Tamil,Tamil,agree,false
2703501580024060,Telugu,Telugu,agree,false
2709519946086937,Gujarati,Gujarati,agree,false
27112460661684304,Marathi,Marathi,agree,false
27122402534086529,Kannada,Kannada,agree,false
2712415449113415,English,Hindi,disagree,true
27164587509825001,English,Hindi,disagree,true
27170496985887290,Kannada,Kannada,agree,false
27268288746190443,Tamil,Tamil,agree,false
27290206770667258,Telugu,Telugu,agree,false
27312994971640756,Kannada,Kannada,agree,false
2733572580357581,Marathi,Marathi,agree,false
27367556752850049,English,Hindi,disagree,true
27373646608895195,Bengali,Bengali,agree,false
2747985128912996,English,Hindi,disagree,true
27494098080215685,English,Hindi,disagree,true
2765895983774795,English,Hindi,disagree,true
2766863023656792,Tamil,Tamil,agree,false
2769559763418086,English,Hindi,disagree,true
27708258138829302,Telugu,Telugu,agree,false
2772625586437847,English,Hindi,disagree,true
2773343266355319,Marathi,Marathi,agree,false
2776880132659566,English,Hindi,disagree,true
2782619062102285,Telugu,Telugu,agree,false
27857383140528183,Gujarati,Gujarati,agree,false
2791879697846410,Kannada,Kannada,agree,false
27932844696318320,Malayalam,Malayalam,agree,false
2795072854189932,Marathi,Marathi,agree,false
27982903524633146,English,Hindi,disagree,true
2802423913468003,Gujarati,Gujarati,agree,false
2803693386660290,Kannada,Kannada,agree,false
2811319042547435,Malayalam,Malayalam,agree,false
2814618505547674,Tamil,Tamil,agree,false
2819469955061376,Telugu,Telugu,agree,false
2821147041581055,Tamil,Tamil,agree,false
2823515984648506,English,Hindi,disagree,true
2827512444247406,Telugu,Telugu,agree,false
2828668334192442,Marathi,Marathi,agree,false
2830223587356205,Marathi,Marathi,agree,false
2833310423703622,Gujarati,Gujarati,agree,false
2835887000092387,Bengali,Bengali,agree,false
2842175216147297,Marathi,Marathi,agree,false
2846803885657346,Tamil,Tamil,agree,false
2870718243272920,Malayalam,Malayalam,agree,false
2871680879847724,Kannada,Kannada,agree,false
2873166289694383,Marathi,Marathi,agree,false
2877629302579404,Telugu,Telugu,agree,false
2881901835488839,Marathi,Marathi,agree,false
2903421953330894,Tamil,Tamil,agree,false
2909101879460289,Gujarati,Gujarati,agree,false
2912711272407775,Tamil,Tamil,agree,false
2917136741819239,Hindi,Hindi,agree,false
2949806511886806,Malayalam,Malayalam,agree,false
2987234168133064,English,Hindi,disagree,true
2995894884080267,Gujarati,Gujarati,agree,false
2999749580221758,Malayalam,Malayalam,agree,false
3008300169365904,Bengali,Bengali,agree,false
3031483217048129,Bengali,Bengali,agree,false
3040928739429154,English,Hindi,disagree,true
3064960277032195,Malayalam,Malayalam,agree,false
3081854985538533,Kannada,Kannada,agree,false
3087833694742781,Tamil,Tamil,agree,false
3096779047174950,Gujarati,Gujarati,agree,false
3110368095822268,Gujarati,Gujarati,agree,false
3119538861563833,Kannada,Kannada,agree,false
3128254054012661,Marathi,Marathi,agree,false
3164644693735244,English,English,agree,false
3170929749745269,Marathi,Marathi,agree,false
3196256247224525,Malayalam,Malayalam,agree,false
3233760643474918,English,Hindi,disagree,true
3251318191706684,English,Hindi,disagree,true
3256073471238491,Gujarati,Gujarati,agree,false
3264317643755663,Bengali,Bengali,agree,false
3283246428543500,Malayalam,Malayalam,agree,false
3294416307404381,English,Hindi,disagree,true
3305640266285189,English,Hindi,disagree,true
3316498475188105,Marathi,Marathi,agree,false
3359463744214834,Tamil,Tamil,agree,false
3365731203598320,English,Hindi,disagree,true
3377249175775247,Gujarati,Gujarati,agree,false
3380153405468183,English,Hindi,disagree,true
3385102185164539,Telugu,Telugu,agree,false
3387953328040082,Telugu,Telugu,agree,false
3468765959958942,Marathi,Marathi,agree,false
3471950609648062,Marathi,Marathi,agree,false
3475306155959884,English,Hindi,disagree,true
35346300615014993,Tamil,Tamil,agree,false
35521914890755970,Marathi,Marathi,agree,false
3564436110374473,Telugu,Telugu,agree,false
3583464295143448,Marathi,Marathi,agree,false
3588472361291704,Malayalam,Malayalam,agree,false
3588732101266015,Tamil,Tamil,agree,false
36026325717014917,Tamil,Tamil,agree,false
3633154320158711,Tamil,Tamil,agree,false
36525046867093608,Tamil,Tamil,agree,false
3676293635858295,Marathi,Marathi,agree,false
36996275276638007,English,English,agree,false
3718261868313314,English,Hindi,disagree,true
3734932646646722,Telugu,Telugu,agree,false
3753984338076916,Malayalam,Malayalam,agree,false
3832667117040834,Gujarati,Gujarati,agree,false
3857284184581387,Kannada,Kannada,agree,false
3877822139193411,Malayalam,Malayalam,agree,false
3906372976325729,Tamil,Tamil,agree,false
3931456330493777,Marathi,Marathi,agree,false
3942165792755421,Marathi,Marathi,agree,false
3965412450258955,Malayalam,Malayalam,agree,false
3971658792964044,Marathi,Marathi,agree,false
3985502365087406,Telugu,Telugu,agree,false
3989397097863539,English,Hindi,disagree,true
4001385613487843,Tamil,Tamil,agree,false
4082423051901954,Marathi,Marathi,agree,false
4107404316224571,English,Hindi,disagree,true
4114467625363486,Tamil,Tamil,agree,false
4137390766573800,Bengali,Bengali,agree,false
4179647645586249,Gujarati,Gujarati,agree,false
4198651363612430,Telugu,Telugu,agree,false
4210298219220133,English,English,agree,false
4211823889130191,Malayalam,Malayalam,agree,false
4213597842242138,Tamil,Tamil,agree,false
4216193448647693,Marathi,Marathi,agree,false
4246708335582097,English,Hindi,disagree,true
4290098487973202,Tamil,Tamil,agree,false
4292515307668393,Telugu,Telugu,agree,false
4296580653926356,Bengali,Bengali,agree,false
4300901276840117,Telugu,Telugu,agree,false
4304630953136970,English,English,agree,false
4309710132600481,Tamil,Tamil,agree,false
4313351258910187,English,Hindi,disagree,true
4313382038882062,Kannada,Kannada,agree,false
4318989495033729,Tamil,Tamil,agree,false
4322014331449545,Bengali,Bengali,agree,false
4325128924402660,Marathi,Marathi,agree,false
4328377604041100,Tamil,Tamil,agree,false
4332131490436715,Telugu,Telugu,agree,false
4333182190269237,Kannada,Kannada,agree,false
4334803856836463,Tamil,Tamil,agree,false
4336764726641466,English,Hindi,disagree,true
4339328176335731,Malayalam,Malayalam,agree,false
4345009092483673,Malayalam,Malayalam,agree,false
4345090322372663,Marathi,Marathi,agree,false
4356269961279689,Telugu,Telugu,agree,false
4358310907775498,Marathi,Marathi,agree,false
4360532544221904,English,Hindi,disagree,true
4364553960461634,Tamil,Tamil,agree,false
4366156280372577,Tamil,Tamil,agree,false
4373904222920501,Tamil,Tamil,agree,false
4379684485635761,Marathi,Marathi,agree,false
4388276651441859,Malayalam,Malayalam,agree,false
4390605991210193,Gujarati,Gujarati,agree,false
4393526130890052,Telugu,Telugu,agree,false
4403278009942249,Marathi,Marathi,agree,false
4404024616542731,Malayalam,Malayalam,agree,false
4407884322759937,Malayalam,Malayalam,agree,false
4414656942145630,Malayalam,Malayalam,agree,false
4417336568500421,Telugu,Telugu,agree,false
4417370535206792,Tamil,Tamil,agree,false
4423694127908972,English,Hindi,disagree,true
4424951174408834,Malayalam,Malayalam,agree,false
4425519174363749,Tamil,Tamil,agree,false
4425769041080368,Telugu,Telugu,agree,false
4434299713468696,Kannada,Kannada,agree,false
4439133773011029,Telugu,Telugu,agree,false
4441412029519259,Gujarati,Gujarati,agree,false
4444707579134614,Marathi,Marathi,agree,false
4448835111997016,Malayalam,Malayalam,agree,false
4451172295160916,Kannada,Kannada,agree,false
4453558948123129,Bengali,Bengali,agree,false
4459719324263987,English,Hindi,disagree,true
4463459293888264,Gujarati,Gujarati,agree,false
4466306300265392,Marathi,Marathi,agree,false
4475712959365662,Marathi,Marathi,agree,false
4490442197870544,Bengali,Bengali,agree,false
4500291830191736,Marathi,Marathi,agree,false
4507442786240623,Gujarati,Gujarati,agree,false
4512978995690821,Telugu,Telugu,agree,false
4514495442158073,Marathi,Marathi,agree,false
4517533995175335,Kannada,Kannada,agree,false
4540727896198471,Tamil,Tamil,agree,false
