pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,pw-talk,631251720065425,PW Talk,1291252116517177,Video,,,,,,,,2026-06-24,2026-06-25,2,1,2026-05-14,42,False,41,42,42,41,True,False,119,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,933714815692813,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0071,unique,original,2026-06-16,2026-06-25,5,2,2026-03-04,113,False,42,53,44,42,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1694533281791470,Video,Hindi,human-only,app-screencast,human-recorded,pw-talk-g0002,visual_variant,replica,2026-06-16,2026-06-25,5,2,2026-06-05,20,False,43,66,53,43,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1697902834684350,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0009,exact_replica,replica,2026-06-16,2026-06-24,4,2,2026-05-26,29,False,44,57,50,44,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1538536904371801,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0000,visual_variant,replica,2026-06-16,2026-06-25,5,2,2026-05-15,41,False,44,59,50,44,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1313145004338868,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0034,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,45,79,47,45,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,984170634387806,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0073,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,46,83,48,46,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1378914400744740,Video,English,voiceover-only,text-on-screen-only,human-recorded,pw-talk-g0021,exact_replica,replica,2026-06-16,2026-06-16,1,1,2026-06-05,11,False,47,47,47,47,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,4032411253724650,Video,Hindi,human-only,text-on-screen-only,human-recorded,pw-talk-g0001,reworded_replica,replica,2026-06-16,2026-06-22,3,2,2026-06-10,12,False,47,62,49,47,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,962920393089241,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0017,exact_replica,replica,2026-06-16,2026-06-25,5,2,2026-04-07,79,False,47,65,55,47,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1513314403857875,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0002,reworded_replica,replica,2026-06-16,2026-06-16,1,1,2026-06-05,11,False,48,48,48,48,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,3300601286799572,Video,Hindi,ai+human,skit-narrative,mixed,pw-talk-g0011,character_variant,replica,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,48,97,50,48,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,863233420161856,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0013,reworded_replica,replica,2026-06-16,2026-06-16,1,1,2026-06-05,11,False,49,49,49,49,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,27959016983700695,Video,Hindi,voiceover-only,text-on-screen-only,human-recorded,pw-talk-g0064,unique,original,2026-06-16,2026-06-22,3,2,2026-06-11,11,False,49,73,54,49,False,True,130,0.0,True,False,False,loser,low
