pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,speakx,speakx-g0015,1482004609604227,2026-05-26,1387399283411233,reworded_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0015,1482004609604227,2026-05-26,1888179688562464,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0016,1416378913857622,2026-05-26,1566808484881295,exact_replica,2026-06-04,9,True,False
facebook,speakx,speakx-g0016,1416378913857622,2026-05-26,1033816292419500,exact_replica,2026-06-12,17,True,True
facebook,speakx,speakx-g0016,1416378913857622,2026-05-26,1718380856161077,exact_replica,2026-06-13,18,True,False
facebook,speakx,speakx-g0017,1478426623765158,2026-05-26,2809428052749261,exact_replica,2026-05-26,0,False,False
facebook,speakx,speakx-g0017,1478426623765158,2026-05-26,976542395354747,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0017,1478426623765158,2026-05-26,989290027036103,exact_replica,2026-06-04,9,False,False
facebook,speakx,speakx-g0018,967017965779261,2026-05-26,1650498256245529,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0018,967017965779261,2026-05-26,3689448171208985,translation_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0018,967017965779261,2026-05-26,3914753142152821,translation_replica,2026-06-26,31,True,False
facebook,speakx,speakx-g0019,1676862793642995,2026-06-04,1410047180941589,reworded_replica,2026-06-26,22,True,False
facebook,speakx,speakx-g0019,1676862793642995,2026-06-04,1663497831527377,exact_replica,2026-06-30,26,True,False
facebook,speakx,speakx-g0019,1676862793642995,2026-06-04,1362089602482972,exact_replica,2026-06-30,26,True,False
facebook,speakx,speakx-g0020,2468043330284583,2026-05-26,2718857995158689,exact_replica,2026-05-26,0,False,False
facebook,speakx,speakx-g0020,2468043330284583,2026-05-26,4317358591866176,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0020,2468043330284583,2026-05-26,2209259943160202,visual_variant,2026-06-26,31,False,False
facebook,speakx,speakx-g0021,1023169040228570,2026-06-23,3447639855395718,character_variant,2026-06-23,0,False,False
facebook,speakx,speakx-g0021,1023169040228570,2026-06-23,4071248453006664,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0021,1023169040228570,2026-06-23,2006704783280061,character_variant,2026-06-24,1,False,False
facebook,speakx,speakx-g0022,1498890518001413,2026-06-23,1538015284461246,reworded_replica,2026-06-23,0,False,False
facebook,speakx,speakx-g0022,1498890518001413,2026-06-23,1991706455067992,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0022,1498890518001413,2026-06-23,1723206915372815,reworded_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0023,2253803472091205,2026-06-12,1613759500749307,exact_replica,2026-06-17,5,False,False
facebook,speakx,speakx-g0023,2253803472091205,2026-06-12,2764304687274475,reworded_replica,2026-06-24,12,False,False
facebook,speakx,speakx-g0023,2253803472091205,2026-06-12,1521544949749932,reworded_replica,2026-06-29,17,False,False
facebook,speakx,speakx-g0024,1635169330918905,2026-06-23,1699245951288574,character_variant,2026-06-23,0,False,False
facebook,speakx,speakx-g0024,1635169330918905,2026-06-23,1522383285399526,character_variant,2026-06-24,1,False,False
facebook,speakx,speakx-g0024,1635169330918905,2026-06-23,2433488863824147,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0025,2192604258204586,2026-06-23,3121491911373420,character_variant,2026-06-23,0,False,False
facebook,speakx,speakx-g0025,2192604258204586,2026-06-23,1371426394857560,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0025,2192604258204586,2026-06-23,1749798796383077,character_variant,2026-06-24,1,False,False
facebook,speakx,speakx-g0026,4601170513445450,2026-06-12,2217549132503972,exact_replica,2026-06-17,5,False,False
facebook,speakx,speakx-g0026,4601170513445450,2026-06-12,3946455572325077,reworded_replica,2026-06-24,12,False,False
facebook,speakx,speakx-g0026,4601170513445450,2026-06-12,1592549529173067,reworded_replica,2026-06-29,17,False,False
facebook,speakx,speakx-g0027,1015528570998771,2026-06-04,1559092795653919,reworded_replica,2026-06-04,0,True,True
facebook,speakx,speakx-g0027,1015528570998771,2026-06-04,27149779458007487,character_variant,2026-06-12,8,True,False
facebook,speakx,speakx-g0028,1022215520148720,2026-06-11,1031255179567911,exact_replica,2026-06-12,1,False,True
facebook,speakx,speakx-g0028,1022215520148720,2026-06-11,1513995210370651,reworded_replica,2026-06-12,1,False,True
facebook,speakx,speakx-g0029,26864506773237930,2026-05-26,1890571951655444,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0029,26864506773237930,2026-05-26,1317357846423381,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0030,942092611562781,2026-05-26,1455497906349902,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0030,942092611562781,2026-05-26,1361766756008318,exact_replica,2026-06-04,9,True,False
facebook,speakx,speakx-g0031,822646964213690,2026-05-26,4432264630363822,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0031,822646964213690,2026-05-26,1496154588035776,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0032,1598934404482182,2026-05-26,1515357813295706,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0032,1598934404482182,2026-05-26,1701137244411815,reworded_replica,2026-06-12,17,True,True
facebook,speakx,speakx-g0033,1531687464577242,2026-05-26,2092553101321689,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0033,1531687464577242,2026-05-26,1021419060465263,exact_replica,2026-06-22,27,True,True
facebook,speakx,speakx-g0034,26831805176478505,2026-05-26,1573736987697228,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0034,26831805176478505,2026-05-26,3990092734455118,translation_replica,2026-06-17,22,False,False
facebook,speakx,speakx-g0035,1598629301201879,2026-05-26,1308818070876182,reworded_replica,2026-06-12,17,True,False
facebook,speakx,speakx-g0035,1598629301201879,2026-05-26,847771278003454,reworded_replica,2026-06-12,17,True,False
facebook,speakx,speakx-g0036,1672373224199119,2026-05-26,2215935059244884,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0036,1672373224199119,2026-05-26,27699737272985335,reworded_replica,2026-06-28,33,False,False
facebook,speakx,speakx-g0037,1722146582095771,2026-05-26,25689263567435851,exact_replica,2026-05-26,0,True,True
facebook,speakx,speakx-g0037,1722146582095771,2026-05-26,1681006989507648,exact_replica,2026-06-11,16,True,True
facebook,speakx,speakx-g0038,1686360975738216,2026-05-26,2027539371487379,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0038,1686360975738216,2026-05-26,1736610194233163,exact_replica,2026-06-28,33,False,False
facebook,speakx,speakx-g0039,1687496652376090,2026-05-26,1664834988132991,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0039,1687496652376090,2026-05-26,2747010212367654,exact_replica,2026-06-28,33,True,False
facebook,speakx,speakx-g0040,2004608190130920,2026-05-26,918355924593292,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0040,2004608190130920,2026-05-26,2546906532396100,exact_replica,2026-06-28,33,True,False
