pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,pw-talk,631251720065425,856074337114553,2026-06-16,88,142,true,,
facebook,pw-talk,631251720065425,25708460672174884,2026-06-16,89,143,true,,
facebook,pw-talk,631251720065425,958573573586121,2026-06-16,90,144,true,,
facebook,pw-talk,631251720065425,955183070649190,2026-06-16,91,145,true,,
facebook,pw-talk,631251720065425,1557206485797910,2026-06-16,92,149,true,,
facebook,pw-talk,631251720065425,2689205164778706,2026-06-16,93,150,true,,
facebook,pw-talk,631251720065425,990621093352631,2026-06-16,94,153,true,,
facebook,pw-talk,631251720065425,2509145826184441,2026-06-16,95,155,true,,
facebook,pw-talk,631251720065425,718234571379170,2026-06-16,96,156,true,,
facebook,pw-talk,631251720065425,2490566491402542,2026-06-16,97,160,true,,
facebook,pw-talk,631251720065425,969397399258262,2026-06-16,98,161,true,,
facebook,pw-talk,631251720065425,1343483664648943,2026-06-16,99,162,true,,
facebook,pw-talk,631251720065425,1675659863710761,2026-06-16,100,163,true,,
facebook,pw-talk,631251720065425,1532066918300938,2026-06-16,101,164,true,,
facebook,pw-talk,631251720065425,2152190968965147,2026-06-16,102,165,true,,
facebook,pw-talk,631251720065425,829706806169021,2026-06-16,103,166,true,,
facebook,pw-talk,631251720065425,824600273417843,2026-06-16,104,170,true,,
facebook,pw-talk,631251720065425,2261387548010517,2026-06-16,105,174,true,,
facebook,pw-talk,631251720065425,1586731656353958,2026-06-16,106,175,true,,
facebook,pw-talk,631251720065425,2233165930785010,2026-06-16,107,176,true,,
facebook,pw-talk,631251720065425,996186669659412,2026-06-16,108,178,true,,
facebook,pw-talk,631251720065425,2408984296280626,2026-06-16,109,179,true,,
facebook,pw-talk,631251720065425,1017025177512749,2026-06-16,110,180,true,,
facebook,pw-talk,631251720065425,1459063862660451,2026-06-16,111,181,true,,
facebook,pw-talk,631251720065425,1364636219033957,2026-06-16,112,182,true,,
facebook,pw-talk,631251720065425,2099085243988558,2026-06-16,113,184,true,,
facebook,pw-talk,631251720065425,993346566991575,2026-06-16,114,188,true,,
facebook,pw-talk,631251720065425,1500684418055839,2026-06-16,115,189,true,,
facebook,pw-talk,631251720065425,1682356512961435,2026-06-16,116,190,true,,
facebook,pw-talk,631251720065425,1484396486622158,2026-06-16,117,191,true,,
facebook,pw-talk,631251720065425,1001221348906871,2026-06-16,118,194,true,,
facebook,pw-talk,631251720065425,1504396264684384,2026-06-16,119,195,true,,
facebook,pw-talk,631251720065425,1744948076945550,2026-06-16,120,196,true,,
facebook,pw-talk,631251720065425,1285399016659666,2026-06-16,121,197,true,,
facebook,pw-talk,631251720065425,1017507954054005,2026-06-16,122,199,true,,
facebook,pw-talk,631251720065425,1812131213254272,2026-06-16,123,200,true,,
facebook,pw-talk,631251720065425,874203262356382,2026-06-16,124,202,true,,
facebook,pw-talk,631251720065425,1359488312753507,2026-06-16,125,203,true,,
facebook,pw-talk,631251720065425,939016588843645,2026-06-16,126,204,true,,
facebook,pw-talk,631251720065425,1569659958009913,2026-06-16,127,207,true,,
facebook,pw-talk,631251720065425,1685794299537493,2026-06-16,128,208,true,,
facebook,pw-talk,631251720065425,1002363505662165,2026-06-16,129,209,true,,
facebook,pw-talk,631251720065425,1305202587874367,2026-06-16,130,210,true,,
