ad_id,page_name,version_count,distinct_start_dates,first_start,last_start,relaunch_span_days,kind,platforms_changed,aspect_changed,destination_changed,cta_changed
926608283766544,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
938934152528073,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
954066224356696,English Seekho App,2,1,2026-07-13,2026-07-13,,simultaneous_duplicate,false,false,false,false
958304950573263,English Seekho App,2,1,2026-07-04,2026-07-04,,simultaneous_duplicate,false,false,false,false
964312089944828,English Seekho App,2,1,2026-06-28,2026-06-28,,simultaneous_duplicate,false,false,false,false
974009038785366,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
977778404882183,English Seekho App,2,1,2026-06-19,2026-06-19,,simultaneous_duplicate,false,false,false,false
978155708541589,English Seekho App,2,1,2026-06-10,2026-06-10,,simultaneous_duplicate,false,false,false,false
984431433971622,English Seekho App,2,1,2026-05-29,2026-05-29,,simultaneous_duplicate,false,false,false,false
985758804456396,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
989974220692229,English Seekho App,2,1,2026-06-19,2026-06-19,,simultaneous_duplicate,false,false,false,false
991926386792507,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
991962493442794,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
997354286402216,English Seekho App,2,1,2026-06-30,2026-06-30,,simultaneous_duplicate,false,false,false,false
998380903160004,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
998788752795051,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
999869049497465,English Seekho App,2,1,2026-06-28,2026-06-28,,simultaneous_duplicate,false,false,false,false
999972472416365,English Seekho App,2,1,2026-05-25,2026-05-25,,simultaneous_duplicate,false,false,false,false
