pipeline,competitor,script_group_id,group_size,ads,winners,win_ratio,replication_types
facebook,wispr-flow,wispr-flow-g0086,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0087,2,1,0,0.0,original
facebook,wispr-flow,wispr-flow-g0088,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0089,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0090,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0091,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0092,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0093,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0094,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0095,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0096,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0097,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0098,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0099,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0100,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0101,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0102,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0103,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0104,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0105,2,2,0,0.0,original;reworded_replica
facebook,wispr-flow,wispr-flow-g0106,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0107,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0108,2,1,0,0.0,original
facebook,wispr-flow,wispr-flow-g0109,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0110,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0111,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0112,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0113,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0114,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0115,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0116,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0117,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0118,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0119,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0120,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0121,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0122,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0123,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0124,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0125,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0126,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0127,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0128,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0129,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0130,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0132,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0133,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0134,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0135,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0136,2,2,0,0.0,original;reworded_replica
facebook,wispr-flow,wispr-flow-g0137,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0138,2,2,0,0.0,exact_replica;original
facebook,wispr-flow,wispr-flow-g0139,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0140,1,1,1,1.0,unique
facebook,wispr-flow,wispr-flow-g0141,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0142,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0143,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0144,1,1,1,1.0,unique
facebook,wispr-flow,wispr-flow-g0145,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0146,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0147,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0148,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0149,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0150,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0151,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0152,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0153,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0154,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0155,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0156,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0157,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0158,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0161,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0162,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0163,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0165,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0166,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0167,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0168,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0169,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0170,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0171,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0172,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0173,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0174,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0175,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0176,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0177,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0178,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0179,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0180,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0181,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0182,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0183,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0184,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0185,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0186,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0187,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0188,1,1,1,1.0,unique
facebook,wispr-flow,wispr-flow-g0189,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0190,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0191,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0192,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0193,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0194,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0196,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0197,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0198,1,1,0,0.0,unique
facebook,wispr-flow,wispr-flow-g0199,1,1,0,0.0,unique
