pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,loora,105478174979714,Loora,1340249521370077,Video,English,ai+human,split-screen,mixed,loora-g0000,exact_replica,replica,2026-06-22,2026-06-24,3,1,2026-06-13,11,False,16,24,24,16,False,True,52,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1555971279252723,Video,English,ai+human,split-screen,mixed,loora-g0032,unique,original,2026-06-22,2026-07-23,31,5,2026-06-16,37,False,16,42,28,19,True,False,92,0.129,True,False,False,winner,high
facebook,loora,105478174979714,Loora,911558108594444,Video,English,ai+human,split-screen,mixed,loora-g0008,reworded_replica,replica,2026-06-24,2026-07-23,29,5,2026-05-17,67,False,16,34,22,22,True,False,92,0.103,True,False,False,winner,high
facebook,loora,105478174979714,Loora,2065316954367727,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0003,exact_replica,replica,2026-06-04,2026-06-23,10,4,2026-05-12,42,False,17,21,18,18,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1575036264038808,Video,English,ai+human,split-screen,mixed,loora-g0023,unique,original,2026-06-11,2026-07-14,29,6,2026-06-06,38,False,17,48,35,17,False,True,57,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,27338242895831171,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0002,exact_replica,replica,2026-06-16,2026-06-24,5,2,2026-06-13,11,False,17,33,19,17,False,True,52,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1053758737567750,Video,,,,,,,,2026-07-10,2026-07-21,12,3,2026-07-06,15,False,17,32,24,32,False,True,92,0.25,True,False,False,winner,high
facebook,loora,105478174979714,Loora,28000341219563581,Video,,,,,,,,2026-07-22,2026-07-23,2,1,2026-07-06,17,False,17,18,18,17,True,False,75,1.0,True,True,False,winner,high
facebook,loora,105478174979714,Loora,1288587726756839,Video,English,ai+human,split-screen,mixed,loora-g0016,original,original,2026-05-27,2026-06-04,2,2,2026-05-12,23,False,18,18,18,18,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,2063273217925254,Video,English,ai+human,split-screen,mixed,loora-g0016,reworded_replica,replica,2026-06-11,2026-06-23,9,3,2026-05-12,42,False,18,23,22,22,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1680023209867820,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0002,exact_replica,replica,2026-06-15,2026-07-05,9,2,2026-06-13,22,False,18,43,22,22,False,True,49,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,993531416757146,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0002,reworded_replica,replica,2026-06-15,2026-07-05,12,3,2026-06-13,22,False,18,39,20,21,False,True,49,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1028258436260871,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0004,reworded_replica,replica,2026-06-16,2026-07-11,20,4,2026-06-13,28,False,18,44,25,25,False,True,53,0.0,True,False,True,winner,high
facebook,loora,105478174979714,Loora,28365108253078782,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0002,exact_replica,replica,2026-06-16,2026-07-15,21,5,2026-06-13,32,False,18,48,25,18,False,True,91,0.048,True,False,True,winner,high
facebook,loora,105478174979714,Loora,1008762784856261,Video,English,ai+human,split-screen,mixed,loora-g0000,exact_replica,replica,2026-06-17,2026-06-24,4,2,2026-06-14,10,False,18,21,20,18,False,True,52,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,2444217062744712,Video,,,,,,,,2026-07-18,2026-07-21,4,2,2026-07-13,8,False,18,20,19,18,False,True,92,1.0,True,True,False,loser,low
facebook,loora,105478174979714,Loora,920991640802146,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0003,exact_replica,replica,2026-05-27,2026-05-27,1,1,2026-04-14,43,False,19,19,19,19,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1020433583744483,Video,English,ai+human,split-screen,mixed,loora-g0006,exact_replica,replica,2026-06-04,2026-06-23,10,4,2026-05-27,27,False,19,28,25,28,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,27582307301373948,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0002,reworded_replica,replica,2026-06-22,2026-06-24,3,1,2026-06-13,11,False,19,27,27,19,False,True,52,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,3585602121577543,Video,,,,,,,,2026-07-16,2026-07-21,6,2,2026-07-13,8,False,19,39,28,19,False,True,92,0.333,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1347418030649936,Video,Spanish,ai+human,split-screen,mixed,loora-g0022,unique,original,2026-05-27,2026-05-27,1,1,2026-05-18,9,False,20,20,20,20,False,True,50,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,2257110451487366,Video,English,ai+human,split-screen,mixed,loora-g0000,exact_replica,replica,2026-05-27,2026-07-23,40,9,2026-05-09,75,False,20,42,26,29,True,False,92,0.025,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1023280550147808,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0003,exact_replica,replica,2026-06-17,2026-06-24,4,2,2026-06-14,10,False,20,35,21,20,False,True,52,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1030430109678081,Video,,,,,,,,2026-07-22,2026-07-23,2,1,2026-07-13,10,False,20,21,20,20,True,False,75,0.0,True,False,False,new,high
facebook,loora,105478174979714,Loora,1905092613368632,Video,English,ai+human,split-screen,mixed,loora-g0025,unique,original,2026-05-27,2026-05-27,1,1,2026-05-20,7,False,21,21,21,21,False,True,50,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1743087253793397,Video,English,ai+human,split-screen,mixed,loora-g0024,unique,original,2026-05-27,2026-06-14,6,3,2026-05-20,25,False,21,43,22,22,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1800081810971430,Video,,,,,,,,2026-07-06,2026-07-08,3,1,2026-06-23,15,False,21,32,32,21,False,True,53,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1562585765364396,Video,,,,,,,,2026-07-14,2026-07-21,8,2,2026-07-12,9,False,21,51,24,25,False,True,92,0.5,True,True,False,loser,low
facebook,loora,105478174979714,Loora,4319304678307422,Video,,,,,,,,2026-07-18,2026-07-21,4,2,2026-07-13,8,False,21,27,24,21,False,True,92,0.5,True,True,False,loser,low
facebook,loora,105478174979714,Loora,1317685440350002,Video,,,,,,,,2026-07-18,2026-07-23,6,2,2026-07-13,10,False,21,44,38,21,True,False,92,0.0,True,False,False,undecided,high
facebook,loora,105478174979714,Loora,2122627011616500,Video,,,,,,,,2026-07-09,2026-07-21,13,3,2026-07-06,15,False,22,52,36,36,False,True,92,0.077,True,False,False,winner,high
facebook,loora,105478174979714,Loora,995952379898148,Video,,,,,,,,2026-07-16,2026-07-22,7,2,2026-07-13,9,False,22,54,52,22,False,True,92,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1890705918285363,Video,English,ai+human,split-screen,mixed,loora-g0008,exact_replica,replica,2026-05-27,2026-05-27,1,1,2026-05-17,10,False,23,23,23,23,False,True,50,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1332393458836467,Video,English,ai+human,split-screen,mixed,loora-g0021,unique,original,2026-05-27,2026-06-23,11,5,2026-05-12,42,False,23,36,29,31,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,2041893553197573,Video,,,,,,,,2026-07-12,2026-07-17,6,2,2026-06-13,34,False,23,31,28,31,False,True,92,0.167,True,False,False,winner,high
facebook,loora,105478174979714,Loora,955592144204810,Video,,,,,,,,2026-07-16,2026-07-23,8,2,2026-07-13,10,False,23,52,40,23,True,False,92,0.0,True,False,False,undecided,high
facebook,loora,105478174979714,Loora,4468359470086868,Video,English,ai+human,split-screen,mixed,loora-g0030,unique,original,2026-05-27,2026-05-27,1,1,2026-05-06,21,False,24,24,24,24,False,True,50,0.0,True,False,False,winner,high
