row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls
95,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,1027447753065197,https://www.facebook.com/ads/library/?id=1027447753065197,,,FALSE,FALSE,1,SpeakX ആപ്പിൽ ആത്മവിശ്വാസത്തോടെ ഇംഗ്ലീഷ് സംസാരിക്കുക. വ്യക്തിഗത AI അധ്യാപകൻ ലഭിക്കും.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQPNhNrD1-ySp6EHgYdxhISv2Fo6daF1oMkaFjw1ujSbn1Hm4tJMo-t7g66HCqgZr1YXXD-J4g6wVwDq-wiZ6_DrpjBXBSWaiFrSglqrzA.mp4?_nc_cat=102&_nc_oc=AdozQ1rSzh8bQueZ5BJrBU_hLus95OIXiESLtZhfgic1o8mKKgk_DItx2s8lzqxDaoo&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=vUrijoSK9gAQ7kNvwENV43g&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTMwMjU3NzcxODQzNTA3NywiYXNzZXRfYWdlX2RheXMiOjU2LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6NTMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af8gKdREEBAqb-TREWRlOf4mKDS0p6KaxKc0d2be6lteDQ&oe=6A274F88,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/669272950_1279808210884438_892068474136215091_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=L2m9cE0iKJgQ7kNvwG6aljF&_nc_oc=AdqmziVdEhI_6oEavBw6b3POY4MrTHw3dLOtJ-vZXeh78UlwxhjlNNN8OsLHodOw8Io&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af91u_ulgXvf5yiA-kV9V7u6A0YwSo1gJPWhx_MQLLk-CA&oe=6A2746B2,2026-06-08T23:26:00.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1027447753065197.mp4,2026-06-04,2026-06-04,,,,,
97,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,26844394018563524,https://www.facebook.com/ads/library/?id=26844394018563524,,,FALSE,FALSE,1,Ab bina ruke English bolo. Speakx AI tutor ke saath rozana practice karein.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQMEkCl0lkFkT0sIWWdb4_LlHlqLUfJXaqIK9T0vxAqyvJ-0U5ko7Nvwjsg8ybpOoGmbATNZ0aq1ZHIlCza5y32yTwtVeHbZPJ4hsyDXgA.mp4?_nc_cat=107&_nc_oc=AdqKDn9whDCdjvAWppklB3sqCw_-O_JIIbtb5nJEH9dviGoWccqhYaRp_hZoQT1RGbI&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=fze4UiPGPK0Q7kNvwGFelcO&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTUzMzMxOTYxODI5NjQwNiwiYXNzZXRfYWdlX2RheXMiOjcsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjozNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af9lo4qeOWcvkBNHdyhx3CzgJoRKcGwNfUGPVH_uIcLKrA&oe=6A274B97,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/713464791_1020603093761982_6282121621140669678_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ymy0WW-6ho8Q7kNvwEPKSYR&_nc_oc=AdrtUoaKig6O2JipeDoMgx45hs9-P5uvZ9WAgd1wFVMSRlDTMvP4ZCkr_ODN_7aku5g&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af9Jx9JAs9PX9_Ypg8D4aazGSvZE4eBihFY7Xw6qc-WRXw&oe=6A27286F,2026-06-08T23:09:11.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26844394018563524.mp4,2026-06-04,2026-06-04,,,,,
98,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,1005340095418175,https://www.facebook.com/ads/library/?id=1005340095418175,,,FALSE,FALSE,1,"10 லட்சம்+ கற்றவர்களுடன் சேர்ந்து, உங்கள் AI ஆசிரியருடன் தாராளமாக ஆங்கிலம் பேசுங்கள்",,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQM_PL4X6EOpY-0bVqkOePxLnFTYD9nKlSPsRNBnO0NvSUVGruAudYZnVtehOKsIbclwLB6kBhTTkeA-SWkzqWw3eu47UlQoWxzEHeqvdw.mp4?_nc_cat=101&_nc_oc=AdqsROwxjmz_WpNdEhJJoclRL8Rnio8XF1q-exhocSo54encuR_atFPjgp6EQW5aQi0&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=SvmNenuYFD8Q7kNvwEeXh8j&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTI4ODE5MjU1OTQyNDM1NywiYXNzZXRfYWdlX2RheXMiOjM1LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6NDksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-ZOKEAk_H1f2-RTRdk39Vu6jgHpY8QQDB0tVyb8R230w&oe=6A27418D,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/683000740_1423109519586183_7233464501181056666_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zmFGU6dd2p4Q7kNvwFi1CYB&_nc_oc=Adr_ZKrOG3DUv8Zm4QLv8DtXer-lwvmovjvwAkPYSbHFi4aW5mHo9IrgJDO67ediLnA&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af9xWYufsM6N_O02SwKvC1eVdeyQc_oH-bO_o72sANkD5g&oe=6A272A25,2026-06-08T22:26:21.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1005340095418175.mp4,2026-06-04,2026-06-04,,,,,
99,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,989290027036103,https://www.facebook.com/ads/library/?id=989290027036103,,,FALSE,FALSE,1,Ab bina ruke English bolo. Speakx AI tutor ke saath rozana practice karein.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQO3PFt1nadNHD53VZdPA2s8XHCoPhBs2DrgUVkiE3OoYWi9_1zEUBhva6ul4D0D4TmYIJc9jhfegF1ONt9hBm0GRJv42tziJMQd72Ctcw.mp4?_nc_cat=108&_nc_oc=AdpX9JAubEUCzxKBC4Js9Uuv5LgDnyb1Pdp3ezi3Ti_XI5Ghr8XUkQWLZCqCBmUHGl0&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=W2MtmL-G5l8Q7kNvwF8cptD&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTAwNzM5MDg5MjA0OTg4OCwiYXNzZXRfYWdlX2RheXMiOjIzLCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MzcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af8TGqDXGbda_LR1KcKSdMTGpR4qbK1iYRV0FDBYonLjcg&oe=6A272932,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/699227959_996765902928120_8719634807742568796_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=igW5N_Ke18YQ7kNvwEo6w49&_nc_oc=AdrZu0db62dD_YAE_TwkDX_XxjAPwKGvPVA4jYb0ieIfGg_9YT2Ei_6Qy8BakEwIWN0&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af9Fg9pb4x2PVzdfUFBmEvILvK4-bFBp3MbWaKKzZte4dg&oe=6A27578C,2026-06-08T20:42:26.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/989290027036103.mp4,2026-06-04,2026-06-04,,,,,
102,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,2215935059244884,https://www.facebook.com/ads/library/?id=2215935059244884,,,FALSE,FALSE,1,English speaking made easy with SpeakX App,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQMhX1C_YSw0gyAEWBQEJ6RRtMezYhpgbdMg9O0f-5fQuiONKYbA1XlgtELeWfviVlVyTFPtYoPsZRdOQZhuUo0Mk6bZnnDS6c25wu7i8w.mp4?_nc_cat=110&_nc_oc=AdofAXWP3p7yIlVa9AfveTCx_eNHfVgxiyBOEiw9nQV2hJB0XBGr5kQvcmIbMPJ67cg&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=hAUlpx8oScIQ7kNvwHQfWqd&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTk5OTE2OTk5NDYxMDA0LCJhc3NldF9hZ2VfZGF5cyI6MTMsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozNiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-eaoz5n-nXYHIZOTAXOzBMCT0t8RIMrFr9k7mXyXYFCw&oe=6A274DB0,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/705374164_35602973339348860_1142818519288068838_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NciBy4gwccYQ7kNvwF6vyOm&_nc_oc=AdriCbtmMpSM-Jb-BS3sq0wYrj3GC-GojllNS_UyviVUgplMUxla6TcSeQf4uI4J96I&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af_hoTySCyUQs6npTEm0K5swO2oMc5UuaGzRq8SZoGivkQ&oe=6A2737A9,2026-06-08T23:18:08.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2215935059244884.mp4,2026-06-04,2026-06-04,,,,,
103,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,37337901365796958,https://www.facebook.com/ads/library/?id=37337901365796958,,,FALSE,FALSE,1,Ab bina ruke English bolo. Speakx AI tutor ke saath rozana practice karein.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQOf7bN3HIaShVvQA-fKRjy3IHDkUC8QjmDgBOLCibCKLlhDIwyRBlaFvZI9mVMOpk_8y8ZjQw9dfedVrV7NQ89KYk9NHTeXsAXnn0vwkQ.mp4?_nc_cat=109&_nc_oc=AdqCJeUdO80Fs9E-XL_S4J5OIqEYNAfrkBRsJXMqYESVi2mFmBoxOOYv6o14_40i5DA&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=M5B4vBpow3kQ7kNvwEMvhxE&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTQ0MDM1MzUxMTQ0Mjk5NCwiYXNzZXRfYWdlX2RheXMiOjIzLCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6NDIsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af9-_5zgLVWDOmvY_LZR_IPynOyDttCLrb9g9MrGkoy1DQ&oe=6A275651,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/701582599_1305420907590044_3385616517957167203_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ABN_jAa0cwsQ7kNvwFWj7xc&_nc_oc=AdriMUjuNch3WVWZCuV4RfLjdnhj5Mbf-XD6ZgSNmcDmYMHooK4lXbztnIV1TAlWWoM&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af-TG8lCarh1pYGwdxPXYPIyCeOwwBZWEJxCUP6ySJyPeg&oe=6A272A64,2026-06-08T23:54:57.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/37337901365796958.mp4,2026-06-04,2026-06-04,,,,,
104,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,1019027777130898,https://www.facebook.com/ads/library/?id=1019027777130898,,,FALSE,FALSE,1,ಮೂಲದಿಂದ spoken English ಕಲಿಯಿ. ದಿನಸಿ ಅಭ್ಯಾಸಕ್ಕೆ AI ಸಹಾಯ. ಕನ್ನಡಿಗರಿಗೆ ಸೂಕ್ತ.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m412/AQMICmBamCdOcNy24RmGKr_97HuSCN9Un45FBsp1JG5qPsGxG4dfo3YGBGRnzlAwG0BGXIJin7AWD8NhnajV-tJgrGn0rFL6P5f5zjY_5g.mp4?_nc_cat=111&_nc_oc=Ado7woTktJMH2GLbe8P21H-yHWmGiu8Srib3DhQNNeYQb6RZV7TqZtZh45WlMonWrFs&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-2.fna.fbcdn.net&_nc_ohc=M_-cVWRd5K4Q7kNvwFF-6y8&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTI4NzA5OTI1Njg2MjYxNywiYXNzZXRfYWdlX2RheXMiOjM1LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6NzMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-2srceMEUExtoNltYnkYnSCJlTTphHmr1zJ7XYGND8lw&oe=6A27370B,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/683415557_2146273846161614_9150727391671260756_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cEXEaxwYhKIQ7kNvwGMJq86&_nc_oc=Adr4nrhocrzBI2Gax8hQ5joIPSE-vQUmz2Wc642D7JaYo_eJtzzl_I8HwqU5LQPEh3Y&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af_yeco1YM8rlGbjfC90xnhdJxuxDauKc-pMQQdVndV3EQ&oe=6A274F19,2026-06-08T21:41:31.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1019027777130898.mp4,2026-06-04,2026-06-04,,,,,
106,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,1361741085811598,https://www.facebook.com/ads/library/?id=1361741085811598,,,FALSE,FALSE,1,"10 லட்சம்+ கற்றவர்களுடன் சேர்ந்து, உங்கள் AI ஆசிரியருடன் தாராளமாக ஆங்கிலம் பேசுங்கள்",,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMNO353ZmfsMRQ-7sC7A9oVrAjL-sRGpLp6Ylf9Vw3bFZzpI-Vg-7p6VOcW376oyhcSsFBG-D1KAFq3E28_ZXsKedb8Tqi-ta2-9nh7Aw.mp4?_nc_cat=101&_nc_oc=AdpyTaUE_CXtQPI_2KkYnetQEE8yWT0D93l5Op6Ya6SqASJlyJ8jdLT3vKpPd46zTa0&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=jrBmmUWfczkQ7kNvwGPcrvU&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTgwMTA2MTE4MDU5ODY4LCJhc3NldF9hZ2VfZGF5cyI6MiwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjQyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af_Cm1LBVsxOgVajtFZKWBOJmHHU6gHlSmulDZBtNoF62g&oe=6A274BB5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/714882119_973868808960749_5395033025768582210_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=UBKKvsylMUwQ7kNvwGLYlHA&_nc_oc=AdolGCU2q0Y99APUK0g5_1h3hmAuZUQ-NUG1qLj7R49lYr8VWz1QiYBAbwooAvfOTPI&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af8sw98fjanDxtyvO7yquA8O6PYb0mMT_WHeisXTfDrYdQ&oe=6A275B1E,2026-06-08T23:09:41.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1361741085811598.mp4,2026-06-04,2026-06-04,,,,,
107,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,2050501535881254,https://www.facebook.com/ads/library/?id=2050501535881254,,,FALSE,FALSE,1,SpeakX ആപ്പിൽ ആത്മവിശ്വാസത്തോടെ ഇംഗ്ലീഷ് സംസാരിക്കുക. വ്യക്തിഗത AI അധ്യാപകൻ ലഭിക്കും.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQPJoXrf6CLOsocfhRxbE9ELFSnzGyw9RK-IsZaOb33MbWGEynG-eMzClXU99MOack0ZWscxBtWJrJkmO7-s8CCbfIXidQw1SK6UpCSmww.mp4?_nc_cat=101&_nc_oc=AdqmahaevIlcLIfJvDbTr93B9JsAPZ0tCgg5fUjczsgNs-sPi-JYvfUYtmZAU4FUEYY&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=l3F8lCe1kvwQ7kNvwHFY9Ca&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTk3NDMwNjg2OTgzMzY4NCwiYXNzZXRfYWdlX2RheXMiOjU2LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6NTYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-JO0e1akJovdejUXVlkkjdQKG6MwS3FdV2zyCsW8P_jw&oe=6A274DED,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/669848058_1670810677439996_2564911519699347235_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=l7lNXxqOTV4Q7kNvwHKJyGv&_nc_oc=Adq45HDfT6ZdR4n4J44FMT2PDbp82Jx846s9lO4DiYVE-Kht2v_H5QWLQbLjtzLDZN0&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af_9X41OoAj-PYkAHDY4CtuTbWzZSWtTRtiIyNYuQYm53A&oe=6A272729,2026-06-08T23:19:09.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2050501535881254.mp4,2026-06-04,2026-06-04,,,,,
108,SpeakX,540653459131632,SpeakX - Learn to Speak English,,IN,1712870236507784,https://www.facebook.com/ads/library/?id=1712870236507784,,,FALSE,FALSE,1,ಮೂಲದಿಂದ spoken English ಕಲಿಯಿ. ದಿನಸಿ ಅಭ್ಯಾಸಕ್ಕೆ AI ಸಹಾಯ. ಕನ್ನಡಿಗರಿಗೆ ಸೂಕ್ತ.,,Install Now,,Video,,1,0,1:1,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMzi_gRzj39hX1OTi2P1UWIpqKOO3qv64JohD-LQy32M1l7tTYZkvAHptVQXpnqs4-sjEb1FmIZvh8KkSoe_ru3ws2ngG6Jfk2XpJWrqA.mp4?_nc_cat=101&_nc_oc=AdpUk6M4UaTjpDLS2-MoljoqCb2-olxYdUsBIBN7mJ8yZBeQyZrC2keYIOj2VYY6yos&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=LiTRBVkuVToQ7kNvwHRMC2b&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTgzMDI4NTk0MzczMzM2LCJhc3NldF9hZ2VfZGF5cyI6MiwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjYyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af9DTRUjfwqI1ys5d7WYxUC5YtiEbfmpJbegeoOOBCpFvA&oe=6A273CFD,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/710652896_1533473111622924_7373123373122843103_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2A3ejVYxwGEQ7kNvwGrVDyz&_nc_oc=AdqKIJh9MlsPOB6bp4G8ldZNPot9o5RL-YCdlDVKdg5vFl6lGUFwJ_zMEcNiR4qdWH4&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=D_gDprxsmviroJARYpfgsA&_nc_ss=7b2a8&oh=00_Af-sTfwp1K2bN1444a6GDNKtB_GWNT3lIS93HdFC0Xk_pw&oe=6A274489,2026-06-08T22:06:53.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1712870236507784.mp4,2026-06-04,2026-06-04,,,,,
