pipeline,competitor,page_id,page_name,ad_id,scrape_date,row_rank,page_rank,ad_start_date,media_type,low_impression
facebook,learna-ai,521600091028761,Learna AI: English Learning App,36138082715834990,2026-05-28,233,233,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1505501211278055,2026-05-28,234,234,2026-05-23,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,968918869077619,2026-05-28,235,235,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,903387165781890,2026-05-28,236,236,2026-03-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1533925424913709,2026-05-28,237,237,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1860061837995333,2026-05-28,238,238,2026-03-11,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2411502939313698,2026-05-28,239,239,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,975250021879390,2026-05-28,240,240,2026-05-25,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,947776001473114,2026-05-28,241,241,2026-05-04,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1992611814976394,2026-05-28,242,242,2026-05-05,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1516439480052778,2026-05-28,243,243,2026-05-12,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,27013295951657119,2026-05-28,244,244,2026-05-25,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1474052413933743,2026-05-28,245,245,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1522186919305438,2026-05-28,246,246,2026-05-25,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2733992923651674,2026-05-28,247,247,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1983743652536295,2026-05-28,248,248,2026-04-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1003839482082853,2026-05-28,249,249,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2497290757351759,2026-05-28,250,250,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1914829569448855,2026-05-28,251,251,2026-04-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,26819788527716440,2026-05-28,252,252,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1332257368773756,2026-05-28,253,253,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,919237191136956,2026-05-28,254,254,2026-05-22,Video,false
