ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
861627930275298,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9VhDVPmplvQ5vcw5aoWakLKhqkgFDTkTv9Q7oH7hMr3mIe480yCklGl8sriUbaJNqGPgTd5hMdYta9a7UdANA5qVhDPlSsi_oaLJUT5DFoUPRh07U0ZoC28Sm3oQ1kZ2FCwx7AF2QeU9lR3L0.jpg?_nc_gid=cmh9vLjfGhHTizea9JmqGQ&_nc_oc=AdqVZ5CKCKV9HNaC9PuXVT-vOT379odxcN2XnFAYEZRqZTZZBFzXysPzbolfD9NBJaw&strext=1&ccb=10-5&oh=00_Af7j-A2YeozsITESFyVi7Wv7oNnVwelVTC6BOPW2ETU76w&oe=6A40E0EE&_nc_sid=d2eee0,2026-06-28T08:53:02.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/861627930275298.jpg
988390103958149,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8ARb_EJPyiNg7pqp8WjBW512l9vSYYsAjsH_lKGgvYe46WlnBWSEdZa_WjqyjTVsGfjC4TBPxWy1FuHQu1x2yg5k3O8FPZi3Gs5NdN11rRAStsnjpDHrfY6wBR13KZ0cf25Nmdzm8dNUKnsg.jpg?_nc_gid=_Pa-JSYlCsMv60ZM_X6FOw&_nc_oc=Adq6A1gpQUo5IDH2ClIr0Aqy56FGgoiKzr3tW6nJLp2gf7ePYLcFEwSLLce7uaXCWvI&strext=1&ccb=10-5&oh=00_Af7irEDPrpMSpZlyRHGi2f1fILL22qzXxSL8uNPMYZvW3g&oe=6A40C011&_nc_sid=d2eee0,2026-06-28T06:32:49.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/988390103958149.jpg
2078476599719080,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2078476599719080.mp4
963590319896632,0,Image,,,,2026-05-29,
893669827072062,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/893669827072062.mp4
1463508642124154,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1463508642124154.mp4
1759709985013823,0,Image,,,,2026-05-29,
1977493536206178,0,Image,,,,2026-05-29,
1630813451486011,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1630813451486011.mp4
3921675511469453,0,Video,,,,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/3921675511469453.mp4
