ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1452497216627357,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/672039027_4402266556712654_2956683182373783423_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OciySUz53zsQ7kNvwFt8HW3&_nc_oc=AdodYVPj-A0ya_j1NknQuGcGTq9Q01U95Lnf97yDnS5cq0gQpB2svRUxzjfs88MEWwg&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=9VaUNmmEQiCSG2LZmHZsLA&_nc_ss=7b2a8&oh=00_Af5WCn0f0xhEQ6wjEsOPsKEL-ayqpSO6ZVC-xLmCELM1Ag&oe=6A1F0462,2026-06-02T16:27:14.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1452497216627357.jpg
1472379261037057,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702136399_1178698727664083_5649758293761438701_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NNSI2Yy2wDgQ7kNvwGl9EGA&_nc_oc=AdpWiaIq8KSIy9ecqdiuu1nTmZPB0YL6370xwjiAi2PqWv2pwO_gLKPk09IFcPREQpU&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=iudvVX1Ot8nOXobddTdqKw&_nc_ss=7b2a8&oh=00_Af7zXdMbfGReTbXq_nudvKoOabZaYAJaQrvbuphSvKidvw&oe=6A1F084F,2026-06-02T16:43:59.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1472379261037057.jpg
1474647687730449,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/699021996_955554943772808_8200151890697583684_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0H-GH4O6mX8Q7kNvwFB53Bs&_nc_oc=AdorzBqTOwgER2SmJxjEW2M8leznB98B3RYvu8UAAoSahiS-F8UHi0K1X0ixgOwoR6E&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=iudvVX1Ot8nOXobddTdqKw&_nc_ss=7b2a8&oh=00_Af4eFJjfTnK-Qe67zYDCnJa8gLxZNrpUPsvWVlHMC9PHiQ&oe=6A1EEC76,2026-06-02T14:45:10.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1474647687730449.jpg
1495051495368238,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/679226074_1676834470007474_2362190259921642638_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=N8Gj36B9EiEQ7kNvwECcpTK&_nc_oc=AdrMaBEMFWI0AkA75s246gMD5cjuTu2YPEjM92RX2YbQl9U4kX6iOhgPjPJPqOodISQ&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=K75YZnCANp4h1xAV_7ZEAg&_nc_ss=7b2a8&oh=00_Af7k3LZ1zPFyvJzM5o3RQno67tyyX68Jbu6SGQlf7okJGQ&oe=6A1EE652,2026-06-02T14:18:58.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1495051495368238.jpg
1499832728262493,0,Image,1:1,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/679805114_1996803107713169_8862013537384392828_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=lEH7FrTPJksQ7kNvwGM45Z2&_nc_oc=AdrRCrplz-DTrgoGja5Sn7ZwK3DwEorjJfJtruDHNmjUYY0cOnte9ZSm3VVGrxHhVKQ&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=K75YZnCANp4h1xAV_7ZEAg&_nc_ss=7b2a8&oh=00_Af7Vi3KU2BOSIK5rNP2hl8f_rjiDO9hu6cx1GWdsMiMZRA&oe=6A1EFF81,2026-06-02T16:06:25.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1499832728262493.jpg
1507366707840407,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/700418419_1022209716798344_651212264590408583_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2I823WkzQ7UQ7kNvwEIXIUw&_nc_oc=AdpCY0pxTYhBeSkxmcEEgShqeS6H8vity03Om4INYk2j776Eb5RwFnmGBX7E5PTn8tU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=Nh4LR9Fick_9KoXU-iLhgA&_nc_ss=7b2a8&oh=00_Af5vK1hiAm2w-AMfmfRW2dmaQK2EugEeWjlt4izIaUD_-w&oe=6A1F0E84,2026-06-02T17:10:28.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1507366707840407.jpg
1519449926514198,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/699730819_1649810849604435_5348871945421256252_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cD4xs9BCUKQQ7kNvwEVDkR2&_nc_oc=AdqbCuKqqwinQHiJDtHyyTcrrUwQfOLEYgsKfcrvbrFG760hOW7NDObQEjIHksTWfyk&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=-xET8A_zjAjsC1OGcy8edg&_nc_ss=7b2a8&oh=00_Af6RDvSzRpob82SwBVxuws6ty5BmqcjRL5dNV3k0zOCtLg&oe=6A1F0EBF,2026-06-02T17:11:27.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1519449926514198.jpg
1519993253052122,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/700642521_1459558662007271_2566596167871418877_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=R7Zkwe50z2kQ7kNvwH3A1JS&_nc_oc=AdqQO3SzN09lGMUTr7iDBhtNRq1RHLFSggK5SqsePpjU06EDNSGNHTDDT-pAjiuf-9E&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=GnE01Rn882TmDgfJLGHEDA&_nc_ss=7b2a8&oh=00_Af7wv4aKHQLZt6ovTQVz1R2UW5r88oYuEvuWGzpMpKd2ig&oe=6A1EECE7,2026-06-02T14:47:03.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1519993253052122.jpg
1531644281691946,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/682660558_978587778452580_5156881199472343355_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=UMeJ-48mUOAQ7kNvwE3LcYt&_nc_oc=Adre__8e7byloRORfCksv_egmxDgY5NS7Rwvv-cuHGo_8QFQlx-9rImuDTYRTUehPiU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=-xET8A_zjAjsC1OGcy8edg&_nc_ss=7b2a8&oh=00_Af5w30ODr1jika2VIc-Ah-owALu8Ee3skxU3ff3xbYZbGw&oe=6A1F095A,2026-06-02T16:48:26.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1531644281691946.jpg
1532309055242158,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/704839504_1718446352674536_1235908813656727867_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=tysk_eCeqX0Q7kNvwHyDooR&_nc_oc=AdpmnEPqGlBnm5kC0_B33NMVGk7Bfwg7w4mAJpaGUWwNPDiEsO9z44DPJFr8hCMbpbw&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=2r7i2BUCvU8lJgCELbK_kg&_nc_ss=7b2a8&oh=00_Af4D_BPMz1O68qX7m8ZcZO_hJ8juunjRHXPlL_sYYcl7Dw&oe=6A1F0A2F,2026-06-02T16:51:59.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1532309055242158.jpg
