ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
926050050454542,0,Image,1:1,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/705939114_2136761967173521_1795674532813506608_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=_ARQsXE3JmEQ7kNvwH09yjt&_nc_oc=AdpU2yQBhGUc00Rymw3shXnN26KXvjF2opqNqIP4MhJkyZ4sJXXhkVXFzYo5Uy6jxFE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af7lhdHnWopLWxY2ptvNPfLyoLpX0MerieSC8JJ8WAaE9g&oe=6A1EFDD0,2026-06-02T15:59:12.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/926050050454542.jpg
3426091624211762,0,Image,1:1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/702996347_1320522786684015_3812596088075179738_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=tdHVKR-eM2cQ7kNvwH3jeA-&_nc_oc=AdqL6FYehn3Nvkl4RkIUV0Fi_ecGvyxaDGHgAhHSpcklAzpIBK3fF_jCNVeICa4g3Sc&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4Yhurj1Q6vPVQxqsOpzOYoAY8sfIDwyj9jrdBe_fp88A&oe=6A1F2807,2026-06-02T18:59:19.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/3426091624211762.jpg
1651238326152859,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/683092986_1028227889835029_7997914564601049955_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5w3DjUn8zqgQ7kNvwEcBqrS&_nc_oc=AdqBai52M0Jj7ntyL_PatqRApbrqD4Euw8gOnOmcXhGU76T8py5XbdoyxseyNtD95OA&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af76EeTisj-uPifm-Sa8ZcZVT228Q9CxtnIs4N3DCtxBXQ&oe=6A1EFC6F,2026-06-02T15:53:19.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1651238326152859.jpg
1348645673773158,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/638701868_1221797039583692_6826241650375458487_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=N4eblGnjDesQ7kNvwFLd1hV&_nc_oc=AdoLajQskC1xLcYbBwGBvklvs--qlvxQsWxnbf3xz-gEc-OMZu3OuRorQS9BY7yz8G4&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af55vXkU_blGKOFgnrdw3Op3kWEI5usCytU45WNcOdQUWA&oe=6A1F1A9A,2026-06-02T18:02:02.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1348645673773158.jpg
1631344354644181,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/684485833_960561763535271_2580818215003211892_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=v8Z78srxRwEQ7kNvwHEDeaC&_nc_oc=Adqf620daZD3KKe0vJ1VS0Uf9Dzuu5hJMP5mDDDqQ7saloc4JCCkNuv3zngpMO_qY38&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af58rJyc2oH_E4N6h_Z0oDSK4JVD4o6-YC1C6rxT9clatw&oe=6A1F2947,2026-06-02T19:04:39.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1631344354644181.jpg
813112935206331,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/686462710_1279860841020809_3623242619650500008_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3oHbdHK9g-oQ7kNvwEbKolN&_nc_oc=AdqOrowehGc6PF-X8NqOz_jB7USzPRrNtCtSwC5ViKDlcIdCb3D01fLcp_8MXuut7yU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4RbF6CCFSrCotbE9AmZ_aZckYN8lLFWL3TZPiSA8IUVQ&oe=6A1F234A,2026-06-02T18:39:06.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/813112935206331.jpg
969631819183911,0,Image,,,,2026-05-29,
27007737625513293,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/649280152_26900929552841015_8178174488160555930_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XqGr_xZRCJwQ7kNvwFEUA3y&_nc_oc=AdriVpOTS2tRbGnHW8n86pu8ezm0UTGpYglvj3Ow2hFSIIhfeqRq1mk7Zv3TrE07NLU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4A-eJRlVBmzztzhKxG9sSCbjUsewwV9d1hroeB7Lb3sQ&oe=6A1F2A5E,2026-06-02T19:09:18.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/27007737625513293.jpg
965070629748830,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/648160363_1668263931254744_4279424111616435453_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ybSEV0LccUoQ7kNvwF4iypi&_nc_oc=AdruV4-LvlH6d2WNgp9EKJTdpLoYFluuTKCayoRDOFqNiP04wLTjFD5GajscpFitAaU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af5MK2KuBV0hUL2MH8L3SKvyC615xCGpAeIobGPdjF7j8Q&oe=6A1F19A7,2026-06-02T17:57:59.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/965070629748830.jpg
2059028512164597,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163492_1348505377184062_4510513367593649566_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8YpOvI1lPnIQ7kNvwHXQwaD&_nc_oc=Adr6Q2XpTZXvYHnH5jPKCeKUTD7G-YYeDQhYBEht592HRZA9Tlksj1VUEbLUr6rTEa0&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af5RJCz2luuDej_-nIEoT01IALCXkl5AgjHufvkcAy2QAQ&oe=6A1F30B8,2026-06-02T19:36:24.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2059028512164597.jpg
1413369150102613,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/650399927_1416998806890318_5909858251923452348_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PTvoXnq5So0Q7kNvwGABAZw&_nc_oc=AdqyqWfXhbofDyzHKdsgdM-mtjAw1Pmj13FE2NoJyrWNbGXl2k7esXxFLK9uFVakz3A&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4UcPFdWfPLj9WO551S1rzWFZCLWmTrA8mYNpEe_w8nvA&oe=6A1F2639,2026-06-02T18:51:37.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1413369150102613.jpg
1286078293146147,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/638240561_1580119896610848_6269763939641912490_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KVt2osfsNtgQ7kNvwGeq4oC&_nc_oc=Adp63FWMTkwYAAW4H8GBQUV2cQJG-j1AbMjzo5qB1yriZxKr-pvaau6nApxqTbwfqS8&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af69lGMrxlhIQPd_aRMDP74m0PfJS_WlQcmqYFJ_GaoMGQ&oe=6A1F299C,2026-06-02T19:06:04.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1286078293146147.jpg
1657190205561543,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/638743002_1642772080184337_5372240571886300142_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=oXNf1rmXjKsQ7kNvwHHLp4H&_nc_oc=AdpHhyAbWff6g8i4NSrnu13KgJw1IQuYvgs-u8V5OMhUG76sgUXmhXDZ46bmwm66tJs&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4IbW7A-rr2F1Wl62TiSoPbGdxDncGrhTE4L1UlBGzr8w&oe=6A1F1812,2026-06-02T17:51:14.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1657190205561543.jpg
1857250851632659,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/637845012_25907048952322664_5911422014722694696_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3lQMn4tshvsQ7kNvwHrXlpD&_nc_oc=Ado74IscYDeqPbKF34wqeEj0XnNAJdsZjbg0eYdE76qQTZC0pFeebtQ9Aj1aVB5gq8k&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af7waNNlMmggP6iqNQEmapdKjPZzIJtrbDjxktlu0g6i0A&oe=6A1F03F3,2026-06-02T16:25:23.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1857250851632659.jpg
2823444601337495,0,Image,,,,2026-05-29,
1337075441626226,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/703915360_959271560354327_2531129089433352577_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mYhx1584wdYQ7kNvwHtcJQP&_nc_oc=Adp7G3dQuGzXer9bp08XeQg9QLYAHQJ4pGX01Bej47Xr3S0hE5x2N1nUZSUV6wQXGps&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4seIQ5jPyN9SLKVSUiGXvd9xTkzDa1qkbOgsgpvvjETw&oe=6A1F2653,2026-06-02T18:52:03.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1337075441626226.jpg
24896239910073608,0,Image,1:1,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/707427492_1907105909996126_3010646936022818324_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=hsfN-iQdqTkQ7kNvwF0yjVg&_nc_oc=Adp5AKz-WJ0JJ2NzpkB6SuzZB-RweZPTXTw58Tnr9ApOCyufdlo1ZxKVOKoddDVjqZk&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af6nLlbE4TVrlrU2C12QELejMHyAfYPm1USo7eQmRq3ycQ&oe=6A1F2ED0,2026-06-02T19:28:16.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/24896239910073608.jpg
1715817009412475,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/637859346_1193598389425335_4795128886288378267_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ad5zW5izpm8Q7kNvwFGyWc9&_nc_oc=AdqcsiQ7jZjtrhR4IKpCj17y235_fbchOlR-ALg6CRhb88AYVKpdSLtXrG7rhqhftSw&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af6Bt7tJrPuluOgXjfoCab6gKYAp1TopbEH4eVjf3tj8KA&oe=6A1F25A2,2026-06-02T18:49:06.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1715817009412475.jpg
1759999045317511,0,Image,,,,2026-05-29,
954332070740654,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/683648386_842340248903955_4613487376821599688_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=n1PAP1pjW7UQ7kNvwEHMkML&_nc_oc=AdpXXVLKQ_WvOhCShnJ2MFK1GUzuQeSoB67Anl-KipnZrLrOm4qIKe56bBZ0oZjAZ3Q&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af4KHmb_592ySuMpewYLUQPJCuicXQ-MYrsAtHA10gylug&oe=6A1F19FF,2026-06-02T17:59:27.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/954332070740654.jpg
965608739652462,0,Image,1:1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/703479670_1363923945624935_288772967474557367_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=U6XUUeNoZQYQ7kNvwHhDLXn&_nc_oc=Adoo-w2hm3PU9CQ9nsf3YlGCXWypJDXetNSUDzvkhqFDJte59Xrdfn9cjgv4b-vhjEk&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af5z05E5Z-xqTrh3FIZbz8jLUkTBLWYaV5TRj4oqnutXsQ&oe=6A1F263B,2026-06-02T18:51:39.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/965608739652462.jpg
936410945889239,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/697408320_2033010154225964_7765199013563792899_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XcnV0JweMaIQ7kNvwFPfioU&_nc_oc=Adr3yxImpSqcf3GyTXP8IHXlNkPvoHsTo61MGTCCwcKfgpGR90TgSlVAyVa9-oZHE8s&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af61OBFOtS05pzTH8esY1XjqgSve-r8QqYF2XFFEdzN2sA&oe=6A1EFA72,2026-06-02T15:44:50.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/936410945889239.jpg
858464849948887,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/683092986_1028227889835029_7997914564601049955_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5w3DjUn8zqgQ7kNvwEcBqrS&_nc_oc=AdqBai52M0Jj7ntyL_PatqRApbrqD4Euw8gOnOmcXhGU76T8py5XbdoyxseyNtD95OA&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4yfdn7x_19J70vF1scgzKA&_nc_ss=7b2a8&oh=00_Af76EeTisj-uPifm-Sa8ZcZVT228Q9CxtnIs4N3DCtxBXQ&oe=6A1EFC6F,2026-06-02T15:53:19.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/858464849948887.jpg
