ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
1321440442950609,0,0,720x1280,602498,44.82
2496759764090986,0,0,720x1280,1097060,37.65
2016506655889210,0,0,720x1280,1140051,60.35
1376834790973812,0,0,720x1280,1663062,53.12
901881029607359,0,0,720x1270,926694,56.79
1511519637178275,0,0,720x1280,606843,44.88
997681036449177,0,0,720x1280,636691,58.24
2328908670850681,0,0,720x1280,628999,45.14
4586945168258641,0,0,720x1280,834629,47.34
1952764212047061,0,0,720x1280,636691,58.24
999531552886652,0,0,720x1280,2231242,43.39
2235954877164840,0,0,720x1280,864654,46.68
2052261332068478,0,0,720x720,805890,43.39
1768727637443286,0,0,720x1280,846992,44.29
1969883523697091,0,0,720x1280,852199,46.38
984548757726767,0,0,720x1280,1107444,40.64
1776237840210693,0,0,720x1280,1107180,39.04
2520178828434850,0,0,720x1280,1118038,39.72
1331224645117344,0,0,720x1280,628999,45.14
1611808773250006,0,0,720x1270,926694,56.79
1155828513394146,0,0,720x1280,1105371,44.88
995349610036230,0,0,720x1280,2597091,47.74
1538943841066780,0,0,720x720,618905,59.71
3408245936015917,0,0,720x1280,1124851,44.88
1347292534133209,0,0,720x1280,1187938,60.54
1002291319388226,0,0,720x1280,1140051,60.35
823653094031405,0,0,720x1270,923456,58.05
1645326913232111,0,0,720x1280,1200809,61.59
4591238507770702,0,0,720x1280,957950,39.23
1636851685108890,0,0,720x1280,834629,47.34
1381152990544040,0,0,720x1280,498089,74.67
1728514901481120,0,0,720x1280,321970,40.11
1043108071709163,0,0,720x720,386016,50.52
4450977831887585,0,0,720x1280,957950,39.23
1028350056558406,0,0,720x720,652040,58.32
1537207307879549,0,0,720x1280,770532,55.87
4502341303427184,0,0,720x1280,1371827,66.45
1644235086654060,0,0,720x1280,1093234,48.96
994739106942227,0,0,720x1280,1931614,64.08
1591995789298278,0,0,720x1280,1801949,25.75
1494810338624797,0,0,720x1280,981225,51.37
1352533072883929,0,0,720x1280,559010,48.64
1590072389148886,0,0,720x720,618905,59.71
4270646853245283,0,0,720x1280,602498,44.82
1360508430469520,0,0,720x1280,1140051,60.35
1513821856539124,0,0,720x1270,923456,58.05
1776577913512500,0,0,720x1280,1200809,61.59
2030893881148855,0,0,720x1280,915150,39.81
4418464488439320,0,0,720x1280,941543,52.84
806105662497768,0,0,720x1280,834629,47.34
