ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
923485210505551,0,0,720x1280,1473719,191.38
1701731070831197,0,0,720x1278,1239775,32.34
2013423049568996,0,0,720x1280,724959,54.98
883414924661759,0,0,720x1280,825204,47.61
26463239926705201,0,0,720x1280,1732583,37.43
1281336507021529,0,0,720x1280,1208384,48.15
945562204774388,0,0,720x1280,822550,54.8
1865631000775977,0,0,720x1280,1718462,114.81
1513255320189298,0,0,720x1280,1213931,88.45
1008293012135432,0,0,720x1280,749749,84.05
4488104131411551,0,0,720x1280,1465808,95.12
1018262830627096,0,0,720x1280,648956,110.22
1676225003275778,0,0,720x1280,1024499,104.95
2152508018617561,0,0,720x1280,818055,42.79
2101398007464704,0,0,720x1280,845232,79.49
1343543300957920,0,0,720x1280,1096019,102.78
2225190144952040,0,0,720x1280,754748,52.1
1212213287545559,0,0,720x1280,1102782,38.57
2153645985488871,0,0,720x1280,998861,164.93
960878673578943,0,0,720x1280,573939,53.8
858733843910538,0,0,720x1280,435407,39.79
1698486967975301,0,0,720x1280,1323175,133.79
1223700476600723,0,0,720x1280,1759592,49.83
1440382108104857,0,0,720x1280,1867291,43.95
26822392380755148,0,0,720x1280,1024499,104.95
2537354666679942,0,0,720x1280,1272198,91.23
970350219192232,0,0,720x1280,1057058,52.52
992294803309079,0,0,720x1280,3448269,104.19
2252547335277455,0,0,720x1280,962255,84.86
26760057663622875,0,0,720x1280,1451740,47.08
1032742602409239,0,0,720x1280,1328456,115.16
944481151793509,0,0,720x1280,961444,109.63
2069481513616212,0,0,720x1280,914935,68.43
1852368735445229,0,0,720x1280,971178,95.41
960519010069920,0,0,720x1280,1251980,46.14
2090167935162610,0,0,720x1280,2327430,65.79
26417048307974099,0,0,720x1280,1900069,78.72
998839265829186,0,0,720x1280,1491550,93.74
1961729674555213,0,0,720x1280,1262674,44.61
4371254969824560,0,0,720x1280,1429929,157.08
2417947832017509,0,0,720x1280,897373,50.55
1557634265977929,0,0,716x1276,931882,66.8
1504911954989241,0,0,720x1280,928860,43.43
2033652774241263,0,0,720x1280,1025074,58.71
1619768796177619,0,0,720x1280,602477,51.8
2396771464068512,0,0,720x1280,799121,53.5
991759129902174,0,0,720x1280,1208954,56.77
1029442363364951,0,0,720x1280,1049765,128.87
812140348389276,0,0,720x1280,1287313,134.48
783311214748224,0,0,720x1280,989923,78.92
1447369716630978,0,0,720x1280,1429929,157.08
972902528803528,0,0,720x1280,1732583,37.43
1019378727292833,0,0,720x1280,1616110,90.47
986404407586202,0,0,720x1280,745986,100.22
2024160915187386,0,0,720x1280,753792,87.4
1356285063214825,0,0,720x1280,1193285,77.41
2473165909818596,0,0,720x1280,1317516,70.53
2026450648079599,0,0,720x1280,806604,100.22
1808954107158548,0,0,720x1280,1759750,42.47
27189844550633572,0,0,720x1280,911113,61.63
2755888441437155,0,0,720x1280,1093792,58.77
1965576304350514,0,0,720x1280,1024724,195.77
1633095154644536,0,0,720x1280,1014001,38.64
1232439765357445,0,0,720x1280,854659,188.78
3319986008163514,0,0,720x1280,1051340,47.66
1547203000296284,0,0,720x1280,1105409,99.12
2105367057020577,0,0,720x1280,966513,84.07
1602379751895886,0,0,720x1280,1213931,88.45
756240874182057,0,0,716x1276,890956,171.52
1499606681634983,0,0,720x1280,909885,60.0
1813689653319537,0,0,720x1280,904310,84.67
805938542579531,0,0,720x1280,1001609,117.23
1492356832542306,0,0,720x1280,1499902,61.84
1655935349015018,0,0,720x1280,694748,105.43
912638511830928,0,0,720x1280,754378,80.43
1986593458617617,0,0,720x1280,921670,174.98
1487410989520803,0,0,720x1280,2617753,126.44
851523094696496,0,0,720x1280,1917328,85.27
1280073977526595,0,0,720x1280,1271616,52.09
1369366785241374,0,0,720x1280,823281,47.09
1265895969024499,0,0,720x1280,549849,67.01
4422752634710245,0,0,720x1280,1833292,53.03
1305985317637766,0,0,716x1276,1055483,40.12
4077473675717547,0,0,720x1280,1083344,90.59
1672013927379995,0,0,720x1280,1473513,98.88
1195431255950589,0,0,720x1280,1293125,55.87
2009991773727562,0,0,720x1280,1233960,48.19
1360549895753796,0,0,720x1280,616502,53.8
1278769291088873,0,0,720x1280,869798,40.62
1481600617048122,0,0,720x1280,1209067,89.02
1515722056768953,0,0,720x1280,1213159,63.62
1545351903591600,0,0,720x1280,864208,43.43
2146328806153379,0,0,720x1280,638184,53.67
3098326293684794,0,0,720x1280,2109644,42.56
1291444699631777,0,0,720x1280,1420019,94.31
1278688914111833,0,0,720x1280,928949,70.72
4424025224584940,0,0,720x1280,1157266,143.57
1714159199581150,0,0,720x1280,820490,36.84
1027744632964202,0,0,720x1280,1375930,88.57
2468895176912539,0,0,720x1280,1166648,168.19
1526957075637460,0,0,720x1280,746988,105.21
996315129584237,0,0,720x1280,1310379,69.31
1566072955175639,0,0,720x1280,1466012,77.76
1407795181150871,0,0,720x1280,1385015,87.4
999500705960297,0,0,720x1280,1195199,177.41
1363154838960011,0,0,720x1280,1660825,89.65
1523349322733546,0,0,720x1280,799121,53.5
2069097620613888,0,0,720x1280,1049480,43.86
1246315007578917,0,0,720x1280,1964222,58.22
2019647642315445,0,0,716x1280,940801,78.11
1690865141916250,0,0,720x1280,941204,48.75
2047736779171870,0,0,716x1276,875316,62.79
1706068323752314,0,0,716x1276,1051481,40.98
1295675962756393,0,0,720x1280,1328456,115.16
1495976748935879,0,0,720x1280,759993,117.05
1000897915789500,0,0,720x1280,1169119,76.96
1926566638060333,0,0,720x1280,910177,53.66
922682520699920,0,0,720x1280,1725799,56.86
1479670906926896,0,0,720x1280,1429929,157.08
1544558360369298,0,0,720x1280,1048133,69.93
1536550541426561,0,0,720x1280,1797178,42.33
1908450636707359,0,0,720x1280,789325,40.26
835839852482522,0,0,720x1280,1179257,167.42
767456879118205,0,0,720x1280,800758,67.99
2143425226449818,0,0,716x1276,887857,167.99
1639481830496403,0,0,720x1280,963594,41.12
1268899174805199,0,0,720x1280,765590,165.25
1019667247166100,0,0,720x1280,1423128,59.93
2738800799813855,0,0,720x1280,1195828,193.65
2076256199945064,0,0,716x1274,1047824,34.6
977895658536429,0,0,720x1280,1360088,118.35
1691560568696606,0,0,720x1280,1166276,78.4
1463686805063835,0,0,720x1280,1508435,88.81
1340160141368459,0,0,720x1280,653599,100.99
952034237314249,0,0,720x1280,1024819,180.86
2260888907981138,0,0,720x1280,1959183,58.6
999972472416365,0,0,720x1280,989923,78.92
2674686452896226,0,0,720x1280,1665823,46.2
27731974399736672,0,0,720x1280,1146857,79.55
1292543595710795,0,0,720x1280,724959,54.98
1244507290916309,0,0,720x1280,1830503,33.94
1338646038115560,0,0,720x1280,781195,46.92
4379825375635044,0,0,720x1280,1114596,146.52
26917959184530707,0,0,720x1280,1061554,62.25
1798711957512384,0,0,720x1280,881706,79.57
1476645587385501,0,0,720x1280,790757,44.97
1201805335291194,0,0,716x1276,891679,166.46
4555657601319784,0,0,720x1280,1160997,118.7
1501154984318432,0,0,720x1280,1607104,57.65
866621743146367,0,0,720x1280,1253798,89.09
2254681505359291,0,0,720x1280,1059341,31.86
2705348466532489,0,0,720x1280,925511,45.95
1538663697864452,0,0,720x1280,768220,54.08
1514033473586244,0,0,720x1280,1851300,52.44
1628567501680633,0,0,720x1280,1215030,110.52
4296427323911265,0,0,720x1280,1917328,85.27
1483706739708125,0,0,720x1280,1038747,83.95
1706800790737031,0,0,720x1280,905381,84.55
1750797312575013,0,0,720x1280,1020916,118.1
985323620546558,0,0,720x1280,648956,110.22
1719939115662673,0,0,720x1280,1508435,88.81
1552343953110699,0,0,720x1280,894712,33.46
2176910723137201,0,0,720x1280,1473477,51.52
1312728620827992,0,0,716x1276,875188,60.9
1865027414184541,0,0,720x1280,682915,127.17
3406444152844333,0,0,720x1280,1308646,70.42
3311359495704979,0,0,720x1280,1273892,147.05
1449399177216557,0,0,720x1280,1065740,61.16
2142526359928741,0,0,720x1280,859512,42.75
1217329830515440,0,0,720x1280,2789974,46.19
2009747782982014,0,0,720x1280,638184,53.67
2231678437667984,0,0,720x1280,925511,45.95
981094987898584,0,0,716x1276,1048623,40.56
26794618746814367,0,0,720x1280,1836386,52.61
2383163125525808,0,0,720x1280,969590,84.99
2015119902365104,0,0,720x1280,1007503,22.8
1631458994582084,0,0,720x1280,1040581,57.98
1502392968556177,0,0,720x1280,587383,63.57
1054948106795031,0,0,720x1280,1101328,149.76
1210251577301882,0,0,720x1280,1658157,46.69
1028046746241190,0,0,720x1280,1694558,89.3
1229348518532340,0,0,720x1280,2141153,59.9
823601950362227,0,0,720x1280,894712,33.46
977319668615660,0,0,720x1280,1020916,118.1
1753074432553235,0,0,720x1280,1105452,61.84
941526071921361,0,0,720x1280,1097540,117.12
2591689004608802,0,0,720x1280,1143273,85.65
1013595614333515,0,0,720x1280,1960009,59.43
1646472486644290,0,0,720x1280,1162153,77.63
25537890735891271,0,0,720x1280,589250,63.32
3930958850532394,0,0,720x1280,1048133,69.93
1905133330090659,0,0,720x1280,1102181,150.31
1188460143323551,0,0,720x1280,779247,134.91
608640915677208,0,0,720x1280,1481771,45.7
769511858914323,0,0,720x1280,871060,40.23
1868096310508725,0,0,720x1280,835437,69.05
1649960252894658,0,0,720x1280,545681,88.13
1224227439081919,0,0,720x1280,838710,49.64
840752642285554,0,0,720x1280,590013,64.55
35457089847239841,0,0,720x1280,1078684,93.2
1559841751931772,0,0,720x1280,1450394,49.5
993724173607458,0,0,720x1280,1272198,91.23
865821879200159,0,0,720x1280,1040575,57.45
1509527853448376,0,0,720x1280,898801,46.63
26372603382322992,0,0,720x1280,1162343,65.26
1330805262348986,0,0,720x1280,759993,117.05
841014529015757,0,0,720x1280,1003981,195.95
4685315905087654,0,0,720x1280,1061818,50.36
1251191153618197,0,0,720x1280,1605456,59.3
1701299787729897,0,0,720x1280,1140727,93.82
1637911940656686,0,0,720x1280,754748,52.1
914184308326307,0,0,720x1280,2616044,200.08
890589943792591,0,0,720x1280,664127,35.28
874940122070171,0,0,720x1280,655637,36.95
1722743238888620,0,0,720x1280,1117303,45.03
1116123194536720,0,0,720x1280,1652295,48.13
1339144911424810,0,0,720x1280,859210,43.8
5195950473963815,0,0,720x1280,666881,35.09
1945996112929486,0,0,720x1280,675136,54.19
2342191226288310,0,0,720x1280,844462,54.68
1419054459866080,0,0,720x1280,866666,46.12
1499968041505818,0,0,720x1280,1251980,46.14
1711078123666484,0,0,720x1280,1237321,47.12
1126978040496998,0,0,720x1280,909885,60.0
1924755088213891,0,0,720x1280,1078684,93.2
1736747117292615,0,0,720x1280,899729,84.6
1523983375767554,0,0,720x1280,1177657,50.75
1427103212256894,0,0,720x1280,1315895,49.9
1756116462230470,0,0,720x1280,1162801,77.97
35629835543327836,0,0,720x1280,769560,92.71
2253030498553449,0,0,720x1280,1158181,64.98
861154453569534,0,0,720x1268,1291369,56.12
1841182893505052,0,0,720x1280,1888818,56.83
1708177286868160,0,0,720x1280,1238069,84.17
902496572123981,0,0,720x1268,1308484,56.61
2446213659535926,0,0,720x1280,1157229,77.23
1525833275872737,0,0,720x1280,920381,88.04
1873195333560021,0,0,720x1280,1335416,48.72
2573304183110934,0,0,720x1280,1168608,167.81
2045983655982810,0,0,720x1280,1021261,78.23
1626553531732571,0,0,720x1280,1239648,49.24
1302125191954780,0,0,720x1270,1296837,56.31
1436524178516846,0,0,720x1280,1143273,85.65
3524825214333769,0,0,720x1280,1038747,83.95
1984337915507800,0,0,720x1280,1271616,52.09
941734938861838,0,0,720x1280,1694558,89.3
2490626478079076,0,0,720x1280,737882,50.54
1008376008280324,0,0,720x1280,869115,109.52
27545658091701815,0,0,720x1280,1466012,77.76
27417472307892610,0,0,720x1280,1514648,82.82
835603072955889,0,0,716x1276,1055483,40.12
1753605869341627,0,0,720x1280,1444015,202.38
2200879757377961,0,0,720x1280,743486,91.22
1302516825430257,0,0,720x1280,1090789,56.25
1483037666208224,0,0,720x1280,1833292,53.03
1052565497102220,0,0,720x1280,1484449,207.44
876287251448118,0,0,720x1280,738998,60.65
2078950623024665,0,0,720x1280,630620,79.83
2505471363291833,0,0,720x1280,1444015,202.38
1719504072403935,0,0,720x1280,1263340,84.52
2056613488574281,0,0,720x1280,1166648,168.19
2092207258026410,0,0,720x1280,936236,58.75
984431433971622,0,0,720x1280,1586509,157.4
968883082730315,0,0,716x1276,1055483,40.12
995219973120049,0,0,720x1280,1563203,97.15
2230315987725301,0,0,720x1280,1834396,72.64
973252012273513,0,0,720x1280,1067670,69.12
954596250909208,0,0,720x1280,1131920,90.56
1540174657524420,0,0,720x1280,1420019,94.31
998909686118850,0,0,720x1280,1041692,131.28
1147815504196202,0,0,720x1280,738998,60.65
2126946311495378,0,0,720x1280,1586509,157.4
864945146035665,0,0,720x1280,1065896,53.44
1306683991568883,0,0,720x1280,1834396,72.64
1467890751279753,0,0,720x1280,1124860,47.83
1312890860307801,0,0,720x1280,1451313,51.07
1503697738097799,0,0,720x1280,938383,54.38
981246487991598,0,0,720x1280,1114331,93.23
1536448534581579,0,0,720x1280,837977,44.82
1537639934695915,0,0,720x1280,1423128,59.93
1505738854342782,0,0,720x1280,1339275,113.89
1616161116147111,0,0,720x1280,1041692,131.28
1029605236397131,0,0,720x1280,1006623,88.49
3970408179930768,0,0,720x1280,1114479,94.01
1333487312060975,0,0,720x1280,979898,80.45
1516530769853742,0,0,720x1280,1231568,44.16
3510795772417395,0,0,720x1280,1002329,88.0
773037125897340,0,0,720x1280,1192133,78.57
1574354354104403,0,0,720x1280,1046599,155.08
27476424265287240,0,0,720x1280,1015928,91.63
1024869819880376,0,0,720x1280,987659,86.08
1941399943216589,0,0,720x1280,1334351,112.34
829302166640738,0,0,720x1280,1127340,125.65
3499653943543153,0,0,720x1280,1136852,80.25
4311046219138923,0,0,720x1280,1043416,153.85
980972577867560,0,0,720x1280,688815,76.31
1504011217832296,0,0,720x1280,2151040,57.0
849104544460309,0,0,720x1280,1128014,80.02
2394376437716515,0,0,720x1280,580620,75.53
27439141465710125,0,0,720x1280,1043154,153.02
1899322794111918,0,0,720x1280,1118095,80.11
1681566306381936,0,0,720x1280,1434983,98.92
1418149806668088,0,0,720x1280,1263340,84.52
2172316420286201,0,0,720x1280,994006,88.04
906890209075307,0,0,720x1280,1213600,72.75
990394187244790,0,0,720x1280,982133,81.07
2311297949273921,0,0,720x1280,1123584,124.33
2045512666029604,0,0,720x1280,978185,89.71
1357436906281518,0,0,720x1280,2181296,77.12
1525026229225012,0,0,720x1280,1113444,124.82
1628573728690102,0,0,720x1280,1436684,97.62
1750506092625928,0,0,720x1280,837977,44.82
880903308358300,0,0,720x1280,1134042,49.13
1319130399553574,0,0,720x1280,1434296,98.94
1762683425102280,0,0,720x1280,1983898,167.19
1551480519924408,0,0,720x1280,1111253,81.9
1416141183867828,0,0,720x1280,1351466,115.4
4348893292057982,0,0,720x1280,577246,50.45
1699090061132628,0,0,720x1280,2151040,57.0
1609628960102780,0,0,720x1280,1078707,91.26
990018286870707,0,0,720x1280,1157266,143.57
1603965631335488,0,0,720x1280,1655313,100.7
2483997988715225,0,0,720x1280,987659,86.08
2023887941855843,0,0,720x1280,1117074,165.53
1003049005798358,0,0,720x1280,1205439,136.04
1328633246049728,0,0,720x1280,784573,39.98
983636504265617,0,0,720x1280,665941,51.66
1543346810477427,0,0,720x1280,1071531,96.9
1011300708130761,0,0,720x1280,1166648,168.19
2220792195401762,0,0,720x1280,1444405,79.6
2033177030607948,0,0,720x1280,1686587,156.84
1399469045648797,0,0,720x1280,1464824,198.57
1665314457865218,0,0,720x1280,1238069,84.17
1536594971183889,0,0,720x1280,1148409,76.86
3903564523285126,0,0,720x1280,1060172,141.2
1759319031903180,0,0,720x1280,1155158,80.45
971792018958076,0,0,720x1280,1714828,186.58
2111199859425572,0,0,720x1280,957955,68.68
1731321081212871,0,0,720x1280,657292,90.81
2020700811987683,0,0,720x1280,946223,77.53
1371188878397753,0,0,720x1280,1024724,195.77
36197580316553106,0,0,720x1280,1150937,87.95
1755584038966985,0,0,720x1280,1273892,147.05
1758258622222070,0,0,720x1280,1240926,175.4
1698443078167513,0,0,720x1280,824999,103.28
1356697299666743,0,0,720x1280,1118417,57.62
4214577932098383,0,0,720x1280,2155409,39.87
983743594412724,0,0,720x1280,755809,60.02
1625019875269302,0,0,720x1280,1381174,73.41
883032468164104,0,0,720x1280,937187,49.25
1568452348192437,0,0,720x1280,1470923,196.44
2281482145591769,0,0,720x1280,746988,105.21
1214709560683717,0,0,720x1280,705210,45.28
1535469484629346,0,0,720x1280,610212,117.21
1882615675746221,0,0,716x1276,1604637,93.7
1705246027426025,0,0,720x1280,637549,54.59
1003514292166877,0,0,720x1280,1260732,119.49
1365203578997397,0,0,720x1280,1373870,105.92
761260850409527,0,0,720x1280,1278909,85.42
2057079731903565,0,0,720x1280,1108079,37.57
978155708541589,0,0,720x1280,762174,59.45
1285550063658875,0,0,720x1280,1192235,101.23
1465022205637019,0,0,720x1280,954673,61.8
882523394183938,0,0,720x1280,729226,56.99
1024125033893330,0,0,720x1280,1256363,122.74
861399523217538,0,0,720x1280,857072,120.68
899891885965557,0,0,720x1280,1381174,73.41
1879311179400835,0,0,720x1280,1176271,47.46
1013965144742380,0,0,720x1280,1570511,131.84
2106465080285398,0,0,720x1280,1042128,100.46
1699878214534257,0,0,720x1280,1442158,91.31
1528298082022266,0,0,720x1280,1586395,99.99
1591331855655826,0,0,720x1280,1552809,115.12
1000086685840067,0,0,720x1280,977594,89.74
27790818957191525,0,0,720x1280,1084802,63.72
1000523962730989,0,0,720x1280,928949,70.72
2335189793892390,0,0,720x1280,1708626,47.62
876390288191197,0,0,720x1280,1243192,100.68
886940311119425,0,0,720x1280,614910,106.86
1513521240502710,0,0,720x1280,1637698,94.04
1270824095218870,0,0,720x1280,1010452,90.54
1311613457830080,0,0,720x1280,1310667,124.31
1638340080555107,0,0,720x1280,942135,121.95
2895749224102167,0,0,720x1280,763426,119.4
1673868487068872,0,0,720x1280,825645,109.84
2819779755048437,0,0,720x1280,772233,125.95
1518923866338730,0,0,720x1280,766632,122.11
2745159825869186,0,0,720x1280,1048133,69.93
745415861983514,0,0,720x1280,953636,109.62
874526275698683,0,0,720x1280,1173463,126.91
1445227317366557,0,0,720x1280,1473399,198.18
2180465996082123,0,0,720x1280,1070041,137.41
2385924875234524,0,0,720x1280,1113896,107.23
1536553451211941,0,0,720x1280,2465783,78.19
2033105254259013,0,0,720x1280,1592495,203.92
881691660937503,0,0,720x1280,1564470,112.68
1006661035243431,0,0,720x1280,1231401,125.55
802553552808088,0,0,720x1280,2083995,97.24
991338363868372,0,0,720x1280,1333275,127.17
1316284770675915,0,0,720x1280,1213600,72.75
1541923423962810,0,0,720x1280,1385415,138.68
1698112201434588,0,0,720x1280,1061818,50.36
2075965949653375,0,0,720x1280,1038469,94.65
1003100012713926,0,0,720x1280,1594274,43.35
2104226480129193,0,0,720x1280,1118196,120.75
1016959647699492,0,0,720x1280,1070307,142.57
1491518059125575,0,0,720x1280,846888,85.05
998462612671160,0,0,720x1280,1184313,127.21
1930209284313419,0,0,720x1280,1333929,104.51
2076854146593087,0,0,720x1280,1330961,89.09
1547106290447968,0,0,720x1280,1116579,107.69
1488947212361508,0,0,720x1280,941346,123.95
1540800061031893,0,0,720x1280,1007814,90.54
1549719940113225,0,0,720x1280,1583302,125.12
1015926377610393,0,0,720x1280,1332821,90.72
4369675073304342,0,0,720x1280,1312256,126.31
1316270936725599,0,0,720x1280,843061,57.93
1522677949449657,0,0,720x1280,1695547,47.95
1033915609199890,0,0,720x1280,1165025,95.64
2854190348276214,0,0,720x1280,926676,75.88
1720610582305471,0,0,720x1280,1192138,46.19
2329391687589156,0,0,720x1280,1318857,86.04
980416391523222,0,0,720x1280,1289197,89.05
1041203921585031,0,0,720x1280,1334656,92.16
1004806355238570,0,0,720x1280,855465,85.42
1711642266633519,0,0,720x1280,1324820,144.36
2787851868238534,0,0,720x1280,1118192,37.25
2417649142056962,0,0,720x1280,1118927,106.93
2174193026691981,0,0,720x1280,1236169,142.29
1720271139155250,0,0,720x1280,1294343,143.75
2300890010448306,0,0,720x1280,665575,64.25
966723416201096,0,0,720x1280,950309,84.27
1915038892527417,0,0,720x1280,1236189,137.11
954032054280252,0,0,720x1280,971522,54.61
2058357901722473,0,0,720x1280,1405330,122.23
990254637064965,0,0,720x1280,862397,116.78
881346784311029,0,0,720x1280,860696,121.11
1371263345064271,0,0,720x1280,1211108,95.38
1389914442975371,0,0,720x1280,714560,74.44
2242764483134829,0,0,720x1280,993435,80.29
1161138129534140,0,0,720x1280,824074,81.81
1701580634319194,0,0,720x1280,936430,120.67
2042615336642783,0,0,720x1280,1297705,130.05
990597490610841,0,0,720x1280,1702048,47.85
2221899985277011,0,0,720x1280,1069609,143.96
883554291455242,0,0,720x1280,1275773,90.81
1187405566846547,0,0,720x1280,998662,54.14
1628464242612514,0,0,720x1280,995769,65.29
1733841918042744,0,0,720x1280,1261952,121.6
1530668092181879,0,0,720x1280,1013066,91.07
1780057300029947,0,0,720x1280,1299293,89.28
1784669902694989,0,0,720x1280,1346513,106.88
907474865691545,0,0,720x1280,1173933,100.61
983643497710063,0,0,720x1280,1866261,194.54
2005881986683407,0,0,720x1280,1595728,44.86
954483154257513,0,0,720x1280,1917198,92.56
1395351685758863,0,0,720x1280,960626,54.93
1019346871031325,0,0,720x1280,1278390,232.64
1366851648954243,0,0,720x1280,1054434,100.56
4539332442969258,0,0,720x1280,920381,88.04
1329558305906208,0,0,720x1280,615914,106.23
1329344752489006,0,0,720x1280,1210590,97.64
1642769457026334,0,0,720x1280,1491189,65.64
1632229781167786,0,0,720x1280,971178,95.41
884539008014653,0,0,720x1280,1163758,100.31
1715606886123446,0,0,720x1280,1178251,111.62
1877811350272054,0,0,720x1280,608796,104.58
1542340673957916,0,0,720x1280,1194596,101.76
873092048567708,0,0,720x1280,996389,86.51
4343062242600010,0,0,720x1280,981216,156.59
1000814619513542,0,0,720x1280,1180166,122.54
2456598014858856,0,0,720x1280,1501492,50.83
897772403335650,0,0,720x1280,1236474,143.44
4112442375720100,0,0,720x1280,997342,69.98
2056676595197357,0,0,720x1280,1219456,93.92
1608575014603598,0,0,720x1280,2123199,92.95
1000927905811536,0,0,720x1280,976298,86.4
2055782472016906,0,0,720x1280,1529757,157.23
1004112128872943,0,0,720x1280,1203946,46.61
2750157982023151,0,0,720x1280,1553627,115.7
1620402635724438,0,0,720x1280,1367360,59.97
976998408541407,0,0,720x1280,1204206,46.95
985627677720732,0,0,720x1280,1593071,43.35
1713250286381290,0,0,720x1280,1339104,102.79
1669005917711876,0,0,720x1280,957510,54.68
986194637611101,0,0,720x1280,979376,152.95
2225673594942685,0,0,720x1280,2085415,98.1
1008058698299539,0,0,720x1280,1296945,145.33
1691683045480256,0,0,720x1280,831944,83.03
2455706111536072,0,0,720x1280,1612948,98.81
2061280504770026,0,0,720x1280,924340,38.85
4045096479121226,0,0,720x1280,2063858,102.91
27684869524439116,0,0,720x1280,576605,75.16
2188364915349910,0,0,720x1280,1279256,89.95
1005257525198925,0,0,720x1280,981359,156.13
1406691644630557,0,0,720x1280,665941,51.66
2441724282959846,0,0,720x1280,1464824,198.57
942218902196420,0,0,720x1280,1444405,79.6
3022003484664842,0,0,720x1280,929995,76.86
1669795037584536,0,0,720x1280,777624,53.71
1560636722119834,0,0,720x1280,879086,66.96
2245980109523828,0,0,720x1280,1164340,63.62
1881962853247966,0,0,720x1280,1107922,65.11
1028015442984226,0,0,720x1280,762174,59.45
1389687782990041,0,0,720x1280,1165025,95.64
1053033800620826,0,0,720x1280,995358,78.83
990836973669314,0,0,720x1280,1001670,73.64
2478707575937282,0,0,720x1280,815906,47.0
1555436146233455,0,0,720x1280,1038469,94.65
1679847006596882,0,0,720x1280,1840000,73.81
968461929338204,0,0,720x1280,1914148,88.03
1043816221481981,0,0,716x1276,842504,37.66
1648274926458912,0,0,720x1280,496276,12.33
1485370303347876,0,0,720x1280,1181491,126.53
37380694171529198,0,0,720x1280,1022574,34.04
27482983684671900,0,0,720x1280,1160045,68.05
36186474537666969,0,0,720x1280,2099673,71.33
2456988014807995,0,0,720x1280,1050765,85.12
2592420044570072,0,0,720x1280,985992,62.06
1724830195190039,0,0,720x1280,1296479,74.4
2509892239461779,0,0,720x1280,1339650,50.28
1066767346096195,0,0,720x1280,1495286,49.15
2485608561881653,0,0,720x1280,1158290,88.96
2180645322713460,0,0,720x1280,1191117,65.32
988759547228396,0,0,720x1280,848250,42.58
935389092858596,0,0,720x1280,1256692,86.55
979245955022411,0,0,720x1280,896137,62.85
27532860639682185,0,0,720x1280,1072855,60.88
1322445393188839,0,0,720x1280,1489460,83.73
1881573335840054,0,0,720x1280,1205624,44.05
1685429502767905,0,0,720x1280,1073105,68.91
1313747330354233,0,0,720x1280,769577,96.06
1492999052622057,0,0,720x1280,1935086,58.61
1046367191060084,0,0,720x1280,1027077,100.48
1500961498715018,0,0,720x1280,1440135,69.45
1534167084879060,0,0,720x1280,1766303,114.67
1535557504615767,0,0,720x1280,994334,159.12
905751582548300,0,0,720x1280,1433812,74.49
1755395445839518,0,0,720x1280,851517,42.23
4051128405021733,0,0,720x1280,2205706,106.88
1544379733768460,0,0,720x1280,995167,33.06
1671316657522052,0,0,720x1280,1409865,81.49
2099316814268459,0,0,720x1280,1372642,38.53
1001556605939706,0,0,720x1280,1118619,155.67
1328723885899810,0,0,720x1280,1757041,113.56
1731078088206753,0,0,720x1280,2247150,61.55
4424486961118171,0,0,720x1280,668789,86.87
1336165217955587,0,0,720x1280,944866,127.87
1576350230571641,0,0,720x1280,2125160,77.95
1405574977998244,0,0,720x1280,1392881,83.26
