ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
1492092175305768,0,0,720x1280,359057,24.98
1363633598912750,0,0,608x1080,1199278,23.87
3340516169466059,0,0,608x1080,771617,23.92
1661401064910641,0,0,608x1080,614032,35.22
878207795333026,0,0,720x1280,999580,35.5
1220089980142236,0,0,720x1280,384868,24.98
1031747116205172,0,0,720x1280,336121,66.43
1427717762585898,0,0,720x1280,377582,24.98
1324134293033830,0,0,608x1080,368078,26.35
1266210548740608,0,0,720x1280,1842129,44.65
1028449009853941,0,0,608x1080,550647,39.87
1562137718879664,0,0,608x1080,912340,21.52
4519291438349150,0,0,608x1080,539817,29.56
1024869239979532,0,0,720x1280,248793,27.89
2183171979139988,0,0,608x1080,765358,38.36
1635215360918989,0,0,608x1080,722109,29.86
4445732412339005,0,0,608x1080,497025,34.32
2587659185019794,0,0,720x1280,248273,36.99
1673950330582810,0,0,720x1280,1623923,30.09
1383319060331609,0,0,608x1080,717700,24.96
1093823739826634,0,0,608x1080,642642,36.15
1585086063034358,0,0,608x1080,466019,50.59
1007110078391526,0,0,720x1280,333134,66.43
2223760955053163,0,0,608x1080,1221342,35.2
2529530774161992,0,0,720x1280,338401,66.43
1402910178342547,0,0,608x1080,682262,35.9
1951759685545457,0,0,608x1080,697699,28.84
1005118642480638,0,0,720x1280,331044,66.43
1448015583763183,0,0,608x1080,811678,26.05
