ad_id,language
1725067598623459,Hindi
1725152981831904,Hindi
1726070268386502,Hindi
1726702032101827,Hindi
1728535624842006,Hindi
1730935764921929,Hindi
1731078088206753,Hindi
1731225431546607,Hindi
1731321081212871,Hindi
1732125901478288,Hindi
1732630374543582,Hindi
1732801257845456,Hindi
1733125784360299,Hindi
1733263277722198,Hindi
1733348211427054,Hindi
1733643217968457,Hindi
1733841918042744,Hindi
1735080201280338,Hindi
1736747117292615,Hindi
1736842965112021,Hindi
1739759297475313,Hindi
1744907007145803,Hindi
1745078976494370,Hindi
1745270143309710,Hindi
1745554799947259,Hindi
1750506092625928,Hindi
1750624229704158,Hindi
1750797312575013,Hindi
1752889565892298,Hindi
1753074432553235,Hindi
1753094149017141,Hindi
1753605869341627,Hindi
1753847069392505,Bengali
1754687252206659,Hindi
1755395445839518,Hindi
1755584038966985,Hindi
1756116462230470,Hindi
1758258622222070,Hindi
1758430705143550,Hindi
1759319031903180,Hindi
1762074481809257,Hindi
1762683425102280,Bengali
1767058138206980,Hindi
1770368940986040,Hindi
1771677060514464,Hindi
1776427543722557,Hindi
1777868353380885,Hindi
1780057300029947,Hindi
1781211133045778,Marathi
1784669902694989,Hindi
1788960238761042,Hindi
1790759518556749,Hindi
1791436415600213,Hindi
1793226725174191,Hindi
1793407744963818,Bengali
1794301965279871,Hindi
1798711957512384,Hindi
1802374050727050,Hindi
1804123030972022,Hindi
1805631653741929,Hindi
1805823603712486,Hindi
1808954107158548,Hindi
1811538746955560,Hindi
1811995719964985,Hindi
1813689653319537,Hindi
1826736778733928,Hindi
1841182893505052,Hindi
1848795909431602,Hindi
1852368735445229,Hindi
1859291145047756,Gujarati
1859781248741100,Hindi
1860251558268020,Hindi
1864845014476554,Hindi
1865027414184541,Hindi
1865631000775977,Bengali
1868096310508725,Hindi
1872538386776161,Gujarati
1873167916952933,Hindi
1873195333560021,Hindi
1877811350272054,Hindi
1879311179400835,Hindi
1881573335840054,Hindi
1881962853247966,Hindi
1882615675746221,Hindi
1882698255616575,Hindi
1883699672590517,Hindi
1891672861505701,Hindi
1896094514425192,Hindi
1896406691056779,Hindi
1899322794111918,Hindi
1902357910427989,Bengali
1903419580318637,Hindi
1905133330090659,Hindi
1908450636707359,Hindi
1908801449786903,Hindi
1910403406309096,Hindi
1911627232882479,Hindi
1915038892527417,Hindi
1915623526004087,Hindi
1923924918304447,Hindi
1924755088213891,Hindi
1925713674813279,Hindi
1926566638060333,Hindi
1926900574736867,Hindi
1929088581083541,Hindi
1929680877700827,Hindi
1930209284313419,Hindi
1941399943216589,Hindi
1942353893065605,Hindi
1942930943262353,Bengali
1943605213005896,Hindi
1945996112929486,Hindi
1948206473241244,Bengali
1952053775510855,Hindi
1952634185456619,Hindi
1955149235059522,Hindi
1961301468092363,Hindi
1961729674555213,Hindi
1965576304350514,Hindi
1973484289941303,Hindi
1973912613239380,Hindi
