ad_id,language
2422283561576901,Telugu
2428035340942905,Tamil
2428302261018727,Gujarati
2430598764121681,Gujarati
2433732887048975,Malayalam
2438971033237539,Kannada
2442521946211355,Gujarati
2443105446101740,Tamil
2446046299152595,Marathi
2449851418795282,Bengali
2451068958721852,English
2451096275411627,Bengali
2452166731863699,Kannada
2452799651819967,English
2453912481744633,English
24553583707571927,Hindi
2459081154523683,Telugu
2459306031182517,Bengali
2459656454453683,English
2460215957760374,Kannada
2462011570955819,Tamil
2468285216977452,Kannada
2468537496920641,English
2469306593530142,Marathi
2469480630130728,English
2470813780057683,English
2476605526098229,Kannada
24784832384548343,English
2479659245833705,English
24844316141933002,Telugu
2485768455272079,Telugu
2487315125067028,Kannada
2490035064776770,Marathi
2495643760892894,English
2495683897596153,Bengali
2496520560750855,Tamil
2501529263605263,Malayalam
2502707080175731,Gujarati
2505171623253330,Telugu
2526183224467378,Telugu
2528689397550560,Tamil
2529987434101574,Kannada
2536968253428776,Malayalam
2540369646381064,English
2543246099427611,Gujarati
2544633702634148,Kannada
2554854708282850,Tamil
2563194657448953,Kannada
2564643630659219,Marathi
25786060331062685,Tamil
2583482575445539,Telugu
25866749899663745,English
25887546494216031,English
2590034808066034,English
26066105419731633,English
26125248277177953,English
26168226789452355,Marathi
26214298964910174,English
2626594457734328,English
26278682328431057,Malayalam
26295031813516077,Malayalam
26342476628786885,Marathi
26352975817738468,English
2641474309587811,Marathi
2642755476096212,Telugu
26430272379956289,English
26441861282177302,Gujarati
26482665764696379,English
26500345142960290,Telugu
26531650446495110,Bengali
26549538874713189,English
26591956137093279,Gujarati
26617501507876670,Telugu
26627886823532573,Marathi
26659524697044325,Malayalam
26662604133381724,Telugu
26670396275954443,Marathi
26688852157415809,Marathi
26792219687066551,English
26797446529949002,Tamil
26811535081806561,English
26812097085066896,Telugu
26855024550751815,English
26872691479089671,Tamil
2687430314972043,English
26877970818456137,English
26879165861740023,Marathi
26885996691068733,Telugu
26897514576536099,Malayalam
26911484771845811,Tamil
26925923477034989,English
26934101952860497,English
26937562759189829,English
26941389452214403,Malayalam
26997230736567251,Malayalam
26998229939840758,Bengali
2701220936928037,Marathi
27030739196535929,Tamil
2703501580024060,Telugu
2709519946086937,Gujarati
27112460661684304,Marathi
27122402534086529,Kannada
2712415449113415,English
27164587509825001,English
27170496985887290,Kannada
27268288746190443,Tamil
27290206770667258,Telugu
27312994971640756,Kannada
2733572580357581,Marathi
27367556752850049,English
27373646608895195,Bengali
2747985128912996,English
27494098080215685,English
2765895983774795,English
2766863023656792,Tamil
2769559763418086,English
27708258138829302,Telugu
2772625586437847,English
2773343266355319,Marathi
2776880132659566,English
2782619062102285,Telugu
27857383140528183,Gujarati
2791879697846410,Kannada
27932844696318320,Malayalam
2795072854189932,Marathi
27982903524633146,English
2802423913468003,Gujarati
2803693386660290,Kannada
2811319042547435,Malayalam
2814618505547674,Tamil
2819469955061376,Telugu
2821147041581055,Tamil
2823515984648506,English
2827512444247406,Telugu
2828668334192442,Marathi
2830223587356205,Marathi
2833310423703622,Gujarati
2835887000092387,Bengali
2842175216147297,Marathi
2846803885657346,Tamil
2870718243272920,Malayalam
2871680879847724,Kannada
2873166289694383,Marathi
2877629302579404,Telugu
2881901835488839,Marathi
2903421953330894,Tamil
2909101879460289,Gujarati
2912711272407775,Tamil
2917136741819239,Hindi
2949806511886806,Malayalam
2987234168133064,English
2995894884080267,Gujarati
2999749580221758,Malayalam
3008300169365904,Bengali
3031483217048129,Bengali
3040928739429154,English
3064960277032195,Malayalam
3081854985538533,Kannada
3087833694742781,Tamil
3096779047174950,Gujarati
3110368095822268,Gujarati
3119538861563833,Kannada
3128254054012661,Marathi
3164644693735244,English
3170929749745269,Marathi
3196256247224525,Malayalam
3233760643474918,English
3251318191706684,English
3256073471238491,Gujarati
3264317643755663,Bengali
3283246428543500,Malayalam
3294416307404381,English
3305640266285189,English
3316498475188105,Marathi
3359463744214834,Tamil
3365731203598320,English
3377249175775247,Gujarati
3380153405468183,English
3385102185164539,Telugu
3387953328040082,Telugu
3468765959958942,Marathi
3471950609648062,Marathi
3475306155959884,English
35346300615014993,Tamil
35521914890755970,Marathi
3564436110374473,Telugu
3583464295143448,Marathi
3588472361291704,Malayalam
3588732101266015,Tamil
36026325717014917,Tamil
3633154320158711,Tamil
36525046867093608,Tamil
3676293635858295,Marathi
36996275276638007,English
3718261868313314,English
3734932646646722,Telugu
3753984338076916,Malayalam
3832667117040834,Gujarati
3857284184581387,Kannada
3877822139193411,Malayalam
3906372976325729,Tamil
3931456330493777,Marathi
3942165792755421,Marathi
3965412450258955,Malayalam
3971658792964044,Marathi
3985502365087406,Telugu
3989397097863539,English
4001385613487843,Tamil
4082423051901954,Marathi
4107404316224571,English
4114467625363486,Tamil
4137390766573800,Bengali
4179647645586249,Gujarati
4198651363612430,Telugu
4210298219220133,English
4211823889130191,Malayalam
4213597842242138,Tamil
4216193448647693,Marathi
4246708335582097,English
4290098487973202,Tamil
4292515307668393,Telugu
4296580653926356,Bengali
4300901276840117,Telugu
4304630953136970,English
4309710132600481,Tamil
4313351258910187,English
4313382038882062,Kannada
4318989495033729,Tamil
4322014331449545,Bengali
4325128924402660,Marathi
4328377604041100,Tamil
4332131490436715,Telugu
4333182190269237,Kannada
4334803856836463,Tamil
4336764726641466,English
4339328176335731,Malayalam
4345009092483673,Malayalam
4345090322372663,Marathi
4356269961279689,Telugu
4358310907775498,Marathi
4360532544221904,English
4364553960461634,Tamil
4366156280372577,Tamil
4373904222920501,Tamil
4379684485635761,Marathi
4388276651441859,Malayalam
4390605991210193,Gujarati
4393526130890052,Telugu
4403278009942249,Marathi
4404024616542731,Malayalam
4407884322759937,Malayalam
4414656942145630,Malayalam
4417336568500421,Telugu
4417370535206792,Tamil
4423694127908972,English
4424951174408834,Malayalam
4425519174363749,Tamil
4425769041080368,Telugu
4434299713468696,Kannada
4439133773011029,Telugu
4441412029519259,Gujarati
4444707579134614,Marathi
4448835111997016,Malayalam
4451172295160916,Kannada
4453558948123129,Bengali
4459719324263987,English
4463459293888264,Gujarati
4466306300265392,Marathi
4475712959365662,Marathi
4490442197870544,Bengali
4500291830191736,Marathi
4507442786240623,Gujarati
4512978995690821,Telugu
4514495442158073,Marathi
4517533995175335,Kannada
4540727896198471,Tamil
4566008667010641,English
4566117496990420,Malayalam
4570128656535656,Telugu
4577544502529598,Malayalam
4579746415644559,Tamil
4588402051391271,Marathi
4607699552793256,Bengali
4640916496127984,Tamil
4641390749474437,English
4691227711105054,Marathi
4692336211033556,Telugu
4864204520477238,Malayalam
5332995790259682,Tamil
654884707719987,Gujarati
703050002902917,Telugu
705794385890226,Marathi
706984715831260,Bengali
707154835791768,English
710773818697429,Malayalam
717491314754581,Gujarati
723052994202973,Marathi
725235630646657,Marathi
729755693462144,Telugu
729901470083197,Malayalam
729999700140044,Gujarati
734480859685959,Telugu
740467572463488,Tamil
742213492260575,Telugu
746424205071026,Tamil
750870274716392,Telugu
755788270889411,Tamil
756325934218747,Tamil
757013760735660,Marathi
764954353306974,Tamil
767216583109107,Bengali
771032532665618,Tamil
773374239040095,Kannada
776162075567159,Kannada
778012685144422,Bengali
782153618005907,Marathi
782777504803482,Kannada
783367227802865,Telugu
783529444726663,Tamil
785963657528956,Kannada
787191001127991,Telugu
789122750339119,Bengali
791235580707058,Bengali
791531614025212,English
792723907110134,Tamil
793690836766387,Malayalam
795836983249916,Kannada
796237126852641,Kannada
796741819912167,Gujarati
797169483413618,Gujarati
797694513391424,English
799742366537014,Malayalam
800270126006456,Malayalam
800552822418657,Bengali
801068813064626,Tamil
802916655974862,Marathi
803170229331324,English
805463449281078,Gujarati
806088175124414,Tamil
806601685303616,English
807034821685948,Tamil
807614085565502,Telugu
809134125539276,English
809446541711698,English
810472615431061,Telugu
810618368177111,Tamil
811009854797079,Tamil
811127561729088,Marathi
813172141406511,Gujarati
814453281403568,Marathi
814662408115014,Telugu
815777861234969,Gujarati
816290354883143,Gujarati
820127957618228,Kannada
821110864071081,Gujarati
821618137635352,Telugu
821884560200700,Malayalam
821984804005150,Gujarati
822019604253506,English
823995510713983,Bengali
824290690534939,Telugu
824526280306363,Telugu
824655086830758,Marathi
826432333386014,Kannada
828046342935469,English
829321840224716,Telugu
830630363447590,English
830827740038509,Tamil
831199716711951,Gujarati
833176272826506,English
833989979759542,Malayalam
835384069629859,Telugu
835422885855723,English
835980929521036,English
837153365685876,Malayalam
839811269139842,Marathi
840908545727210,Tamil
844004938732119,Tamil
844541795395576,Marathi
844649882007515,Gujarati
846054941857253,Malayalam
847053931175223,Telugu
847116958451101,Telugu
847357824665423,Tamil
848906564223908,Telugu
850485390656030,Gujarati
851319157987747,Telugu
852057223823065,Gujarati
852615603796664,Gujarati
853384804024221,Telugu
857849987351632,Malayalam
858184180059111,Tamil
858227866648949,Gujarati
859137023885126,English
859893617128888,English
866302806504191,Kannada
866981022429514,Tamil
867185333062103,Gujarati
868697129596674,Marathi
869097026219993,Telugu
870690051952433,Telugu
872455912576404,English
873908202336553,Malayalam
874393612311582,Kannada
875327102286852,English
876285282244370,English
876412925491800,Tamil
876583388784328,Malayalam
876595381443358,Tamil
877350008696721,Gujarati
879780724428689,Telugu
881727308209965,English
883747533984473,Marathi
884389957937458,Tamil
884633817515736,Bengali
885982111176708,Kannada
887955943678596,English
888667267562500,Telugu
891598777054338,English
892399700479760,Malayalam
892918537099449,Marathi
893592617057361,Telugu
894479153624093,English
894973102911612,Bengali
895888356589234,Malayalam
896100040116048,Malayalam
896370286784868,Gujarati
896845852977201,Malayalam
898788299356495,English
900745539757586,Kannada
900996322983088,Telugu
901875156246106,English
902122562866761,Kannada
903518789396968,Kannada
904725375680049,Malayalam
906156605788310,Marathi
906633782444832,Malayalam
907001725743671,Telugu
909071678796205,Gujarati
910782815316789,Telugu
911225398592349,Marathi
912237754769878,Malayalam
913058388118205,English
913131001745918,English
913183784536403,Bengali
913402598377032,Telugu
913598528343469,Tamil
914367568121395,Tamil
914613221634852,Telugu
916573367889182,Kannada
918571931129028,English
918933737818360,Tamil
919416144130224,Marathi
919532227571116,English
919585814171318,English
920107747234392,Tamil
920193407589752,Marathi
920684857670148,Bengali
921430964084713,Malayalam
921744083597234,Tamil
921846370903579,Marathi
921850710723400,English
923312633399347,Tamil
924032526923654,Telugu
924262160239210,Tamil
925449443638704,Tamil
925673733678297,Gujarati
926009359893772,Tamil
926061870295157,English
927302763674890,Malayalam
928131210058674,Malayalam
928550653256515,Marathi
928632976569232,Marathi
929087416430681,Tamil
929094670155291,Marathi
929154296271675,Malayalam
929288733053067,Marathi
929881406663276,English
930019113406036,Bengali
931068273002235,Tamil
931433652868993,English
931622252814916,Telugu
933262946235946,Telugu
933849582812762,Malayalam
934210496167793,Marathi
934221722543718,English
934416192418998,Tamil
934970286262057,English
935496569417744,Malayalam
935574709257724,Gujarati
935651469467557,Tamil
935677736125799,Gujarati
936224196120689,Marathi
936653912069346,English
937024319252126,English
938731389069788,English
939108672088071,Telugu
939608312302127,Telugu
939726098884612,Telugu
939913685696213,Tamil
940533131682059,Tamil
941404922116643,Malayalam
941511472103541,English
942082795041598,English
942367345082160,Marathi
942633635178774,English
942686628450568,Malayalam
942718048768917,Telugu
943077205374197,Tamil
943159985433635,Gujarati
943464778173601,Marathi
943556318445207,Tamil
943620374955183,Telugu
944079981938585,Telugu
944584511642715,Kannada
944621461452164,Tamil
945049811773120,Malayalam
945070185072288,Kannada
945149298505749,Telugu
945186171850008,English
945657694898180,Malayalam
946115641259323,Telugu
946578058140761,Malayalam
947073054868139,Kannada
947133261656713,English
947506234652795,Kannada
947652718222471,Bengali
947770501599395,Malayalam
948098764436671,Malayalam
948102247969480,Kannada
948196901262777,Telugu
948655514510811,Malayalam
948714514431596,Gujarati
949263154633774,English
949417667920028,Telugu
949864101142646,Marathi
950529750847803,English
950800311063469,Telugu
950838251282665,Marathi
950900830803629,Bengali
951380894120941,Bengali
952171714657023,Tamil
952192981000880,Kannada
953452073969111,Tamil
953674700600091,Telugu
953700823835519,English
953740530634532,English
953857770870220,Gujarati
953940747635434,English
954347117164133,Tamil
954571814046530,Tamil
954594866940569,Gujarati
954621050709416,Kannada
954861997511251,Marathi
955776800594012,Kannada
955931157404252,Gujarati
955990643908718,Telugu
956286053934209,English
956287430357321,Tamil
956393793873937,English
956403490251878,Marathi
956931933889027,Tamil
957337403958368,Malayalam
957527410496428,Telugu
957532570497814,Telugu
957788610045603,Telugu
959052360353565,Telugu
959500716517162,Marathi
959527233333406,Telugu
959606870179196,Telugu
959821773710617,English
959828883152594,Bengali
959872013301221,Gujarati
960123896753761,Marathi
960244010133429,Gujarati
960292289945581,Gujarati
960381926780829,Telugu
960956759748865,Gujarati
961031936723602,Kannada
961036996847414,Kannada
961457740019518,Gujarati
962093910152140,Telugu
962631736733594,Kannada
962640563254667,Telugu
962713016574724,Tamil
962754449720152,Gujarati
963007006510526,English
963301103260986,Marathi
963707096066927,Tamil
963998116611419,Telugu
964508779739269,Tamil
964585392991870,Tamil
964868699756081,English
964962082987018,Bengali
965183063075473,Marathi
965322049573525,Kannada
965858049156388,Malayalam
966215432889068,Marathi
966255596321371,English
966544669468282,Malayalam
966652642818393,Kannada
966684345790577,Tamil
966723839225566,English
966804315995716,English
966883769424056,Tamil
967253719139180,Malayalam
967267452835096,Gujarati
967299862756247,English
967585749230479,English
967686042515582,Marathi
967691059186923,English
968622909066343,English
968917315767506,Gujarati
969145382581015,Marathi
969163899316714,Kannada
969193632529719,Malayalam
969504339283890,English
969700349268024,English
969734745982277,Bengali
969976285892619,Marathi
969992315779319,Tamil
970702658955414,Marathi
970796419093125,Marathi
971282695488880,Gujarati
971914591954473,Tamil
972115431841276,Gujarati
972275398944393,English
972740062202300,Tamil
973230148643659,English
973437802008916,Telugu
973508128751973,English
973738558531150,Malayalam
973796251712263,English
973966135458716,Telugu
974140661688188,English
974150594960208,Marathi
974254935233695,English
974298155593175,Marathi
974630395474784,Gujarati
974830881998836,Kannada
975886871718212,Tamil
975996065285604,Kannada
976317738621747,English
976375551848837,Tamil
976415494758889,Marathi
976607848248590,Tamil
976702268037781,English
977340141945135,English
977961991665745,English
978177095098389,Kannada
978446761551850,Tamil
978451728264533,Telugu
979397958248683,Telugu
979413024459656,Tamil
979450941709260,Telugu
979626977901900,Gujarati
980294774943521,Gujarati
981003261006458,Malayalam
981223431511398,Bengali
982478627705636,Tamil
982746181255847,Marathi
982888250809737,Kannada
983702551010180,Tamil
983823350703718,Telugu
984634497256178,English
984780324005175,Gujarati
984955804324170,English
984992170710940,Kannada
985145291157544,English
985312770873625,English
985576927210131,Gujarati
986010943880650,English
986145514360579,Marathi
986162187597364,Kannada
986294017236395,Telugu
986710711203181,Marathi
986720473719848,Marathi
986775453722985,Telugu
987241837589243,English
987667137292726,Telugu
987831403795168,Tamil
988196743624288,Marathi
988304977213852,English
989106957021665,Marathi
989386253531350,English
989544863558229,English
989844030660981,Marathi
989986120264986,Kannada
990313726753595,Marathi
990347163802225,English
990352297082515,Tamil
990521150592596,English
990996126922306,Bengali
991175326907313,Gujarati
991581486564627,Tamil
991969836753167,English
992270790003041,Telugu
992334193289614,Bengali
992457370127075,Tamil
992529766655290,Kannada
992624103152687,Marathi
992672380372443,Marathi
993073986493551,Malayalam
993101106535307,Telugu
993362263414101,Kannada
993375999725505,Telugu
993440616502014,Telugu
993558049787194,Tamil
993914189728348,Tamil
994384176872673,Marathi
995273783039925,English
995431933016008,Telugu
995474763431312,Tamil
995961249582263,Telugu
996364509503732,Gujarati
996773916259061,Tamil
996993639443770,Marathi
996997993257293,Tamil
997590829368224,Gujarati
997750183151295,Marathi
997757806110067,English
997772296021988,English
998421769434433,English
998543456028693,Kannada
998686606028867,Tamil
998718419418428,Tamil
999136349755639,English
999638893239027,Bengali
999947279265885,Tamil
