ad_id,script_group_id,group_size,variant_role,replication_type,text_similarity
822770594245538,wispr-flow-g0032,3,replica,exact_replica,1.000
977082658436567,wispr-flow-g0032,3,replica,exact_replica,1.000
2024721988254064,wispr-flow-g0033,3,original,original,
2558183101307193,wispr-flow-g0033,3,replica,exact_replica,1.000
4420596578229527,wispr-flow-g0033,3,replica,exact_replica,1.000
1000288645783962,wispr-flow-g0034,2,original,original,
2170903863694343,wispr-flow-g0034,2,replica,exact_replica,1.000
1008277438210393,wispr-flow-g0035,2,original,original,
1534273534755094,wispr-flow-g0035,2,replica,exact_replica,1.000
1017222057530962,wispr-flow-g0036,2,original,original,
1497936665346556,wispr-flow-g0036,2,replica,exact_replica,1.000
1018315570618531,wispr-flow-g0037,2,original,original,
963873423308072,wispr-flow-g0037,2,replica,exact_replica,1.000
1034617109315250,wispr-flow-g0038,2,original,original,
893573703280994,wispr-flow-g0038,2,replica,exact_replica,1.000
1042850444950034,wispr-flow-g0039,2,original,original,
2084439705767681,wispr-flow-g0039,2,replica,exact_replica,1.000
1058193627387168,wispr-flow-g0040,2,original,original,
2235266710555783,wispr-flow-g0040,2,replica,exact_replica,1.000
1109622268903320,wispr-flow-g0041,2,original,original,
1359535953018082,wispr-flow-g0041,2,replica,exact_replica,1.000
1244613431077113,wispr-flow-g0042,2,original,original,
1505816484577671,wispr-flow-g0042,2,replica,exact_replica,1.000
1264136165518560,wispr-flow-g0043,2,original,original,
2516847602098739,wispr-flow-g0043,2,replica,exact_replica,1.000
1266896538851718,wispr-flow-g0044,2,original,original,
1666379031262907,wispr-flow-g0044,2,replica,exact_replica,1.000
1267115098511793,wispr-flow-g0045,2,original,original,
3837235089905572,wispr-flow-g0045,2,replica,exact_replica,1.000
1281880330819874,wispr-flow-g0046,2,original,original,
983523291091628,wispr-flow-g0046,2,replica,exact_replica,1.000
1289363819981492,wispr-flow-g0047,2,original,original,
1314290944138060,wispr-flow-g0047,2,replica,exact_replica,1.000
1290223629926787,wispr-flow-g0048,2,original,original,
892492527230932,wispr-flow-g0048,2,replica,exact_replica,1.000
1290680159494956,wispr-flow-g0049,2,original,original,
1872155040127046,wispr-flow-g0049,2,replica,exact_replica,1.000
1299327432353416,wispr-flow-g0050,2,original,original,
977919351399357,wispr-flow-g0050,2,replica,exact_replica,1.000
1299672751710265,wispr-flow-g0051,2,original,original,
1610711050015123,wispr-flow-g0051,2,replica,reworded_replica,0.899
1303984397967191,wispr-flow-g0052,2,original,original,
1322368433364978,wispr-flow-g0052,2,replica,exact_replica,1.000
1306909370884974,wispr-flow-g0053,2,original,original,
1511699417218878,wispr-flow-g0053,2,replica,exact_replica,1.000
1313063437468973,wispr-flow-g0054,2,original,original,
3110551179133059,wispr-flow-g0054,2,replica,reworded_replica,0.870
1320698123600855,wispr-flow-g0055,2,original,original,
1742474416928086,wispr-flow-g0055,2,replica,exact_replica,1.000
1324244086252624,wispr-flow-g0056,2,original,original,
999613062571788,wispr-flow-g0056,2,replica,exact_replica,1.000
1327072366036770,wispr-flow-g0057,2,original,original,
2732353097151246,wispr-flow-g0057,2,replica,exact_replica,1.000
1327341312828250,wispr-flow-g0058,2,original,original,
1943117606276656,wispr-flow-g0058,2,replica,exact_replica,1.000
1328231482705036,wispr-flow-g0059,2,original,original,
1545342520554361,wispr-flow-g0059,2,replica,exact_replica,1.000
1330964142244241,wispr-flow-g0060,2,original,original,
2124600818383377,wispr-flow-g0060,2,replica,exact_replica,1.000
1333845745257365,wispr-flow-g0061,2,original,original,
977302141671203,wispr-flow-g0061,2,replica,exact_replica,1.000
1334894005201388,wispr-flow-g0062,2,original,original,
1511018107035710,wispr-flow-g0062,2,replica,exact_replica,1.000
1341101164603689,wispr-flow-g0063,2,original,original,
1501865931273199,wispr-flow-g0063,2,replica,exact_replica,1.000
1357334192911322,wispr-flow-g0064,2,original,original,
2032467807619458,wispr-flow-g0064,2,replica,exact_replica,1.000
1395320139283491,wispr-flow-g0065,2,original,original,
1462024831867901,wispr-flow-g0065,2,replica,exact_replica,1.000
1413261284161942,wispr-flow-g0066,2,original,original,
1635694734306453,wispr-flow-g0066,2,replica,exact_replica,1.000
1422241006596275,wispr-flow-g0067,2,original,original,
1466557791940649,wispr-flow-g0067,2,replica,exact_replica,1.000
1448720376875344,wispr-flow-g0068,2,replica,reworded_replica,0.694
947408351458226,wispr-flow-g0068,2,original,original,
1457795429720362,wispr-flow-g0069,2,original,original,
2027662171162149,wispr-flow-g0069,2,replica,exact_replica,1.000
1458287982290511,wispr-flow-g0070,2,original,original,
2907797752900359,wispr-flow-g0070,2,replica,exact_replica,1.000
1461470485264629,wispr-flow-g0071,2,original,original,
999768679663949,wispr-flow-g0071,2,replica,exact_replica,1.000
1465202198203162,wispr-flow-g0072,2,original,original,
2062242474690866,wispr-flow-g0072,2,replica,exact_replica,1.000
1471462244163599,wispr-flow-g0073,2,original,original,
2795482860798359,wispr-flow-g0073,2,replica,exact_replica,1.000
1486233319667270,wispr-flow-g0074,2,original,original,
1746228133221838,wispr-flow-g0074,2,replica,exact_replica,1.000
1493576399191050,wispr-flow-g0075,2,original,original,
1598311961241782,wispr-flow-g0075,2,replica,exact_replica,1.000
1499125685238269,wispr-flow-g0076,2,original,original,
958149217222266,wispr-flow-g0076,2,replica,exact_replica,1.000
1502335084723654,wispr-flow-g0077,2,original,original,
1617796385979485,wispr-flow-g0077,2,replica,exact_replica,1.000
1506064064391726,wispr-flow-g0078,2,original,original,
988070633918039,wispr-flow-g0078,2,replica,exact_replica,1.000
1506096514359130,wispr-flow-g0079,2,original,original,
1949742758976213,wispr-flow-g0079,2,replica,exact_replica,1.000
1506877364384373,wispr-flow-g0080,2,original,original,
940462522150429,wispr-flow-g0080,2,replica,exact_replica,1.000
1512744190530792,wispr-flow-g0081,2,original,original,
833455549824302,wispr-flow-g0081,2,replica,exact_replica,1.000
1514236670316304,wispr-flow-g0082,2,replica,exact_replica,1.000
1724438051929110,wispr-flow-g0082,2,original,original,
1514844143419145,wispr-flow-g0083,2,original,original,
1530019845227310,wispr-flow-g0083,2,replica,exact_replica,1.000
1518962062915602,wispr-flow-g0084,2,original,original,
828161967038694,wispr-flow-g0084,2,replica,exact_replica,1.000
1522128662969277,wispr-flow-g0085,2,original,original,
2048519246099318,wispr-flow-g0085,2,replica,exact_replica,1.000
1524272802396834,wispr-flow-g0086,2,original,original,
1607584684044291,wispr-flow-g0086,2,replica,exact_replica,1.000
1526313555629564,wispr-flow-g0087,2,replica,exact_replica,1.000
846359314632935,wispr-flow-g0087,2,original,original,
1526877048960805,wispr-flow-g0088,2,original,original,
989759103922877,wispr-flow-g0088,2,replica,exact_replica,1.000
1534531005061404,wispr-flow-g0089,2,original,original,
2165995524235758,wispr-flow-g0089,2,replica,exact_replica,1.000
1534672114676637,wispr-flow-g0090,2,original,original,
1691469665609261,wispr-flow-g0090,2,replica,exact_replica,1.000
1539875584430396,wispr-flow-g0091,2,original,original,
4574721712814597,wispr-flow-g0091,2,replica,exact_replica,1.000
1540230911052913,wispr-flow-g0092,2,original,original,
1614234420296947,wispr-flow-g0092,2,replica,exact_replica,1.000
1544130163903814,wispr-flow-g0093,2,original,original,
818136867756415,wispr-flow-g0093,2,replica,exact_replica,1.000
1625555125168516,wispr-flow-g0094,2,original,original,
2504655613302155,wispr-flow-g0094,2,replica,exact_replica,1.000
1628339884888095,wispr-flow-g0095,2,original,original,
821274497407451,wispr-flow-g0095,2,replica,exact_replica,1.000
1644663216752201,wispr-flow-g0096,2,original,original,
3272942412907325,wispr-flow-g0096,2,replica,exact_replica,1.000
1646075290029714,wispr-flow-g0097,2,original,original,
999229155893489,wispr-flow-g0097,2,replica,exact_replica,1.000
1659440741978591,wispr-flow-g0098,2,original,original,
1674744247102852,wispr-flow-g0098,2,replica,exact_replica,1.000
1660739288493384,wispr-flow-g0099,2,original,original,
2533668657085886,wispr-flow-g0099,2,replica,exact_replica,1.000
1676118757038657,wispr-flow-g0100,2,original,original,
948729364657598,wispr-flow-g0100,2,replica,exact_replica,1.000
1686884242354492,wispr-flow-g0101,2,original,original,
985787091044413,wispr-flow-g0101,2,replica,exact_replica,1.000
1688140105969296,wispr-flow-g0102,2,original,original,
1766320354351957,wispr-flow-g0102,2,replica,exact_replica,1.000
1691799135604942,wispr-flow-g0103,2,original,original,
2192062011197722,wispr-flow-g0103,2,replica,exact_replica,1.000
1693650765117984,wispr-flow-g0104,2,original,original,
1703674871049851,wispr-flow-g0104,2,replica,exact_replica,1.000
1699363347763773,wispr-flow-g0105,2,original,original,
911767428564079,wispr-flow-g0105,2,replica,reworded_replica,0.553
1710498496891331,wispr-flow-g0106,2,original,original,
996594529434742,wispr-flow-g0106,2,replica,exact_replica,1.000
1723716478814852,wispr-flow-g0107,2,original,original,
994323369773281,wispr-flow-g0107,2,replica,exact_replica,1.000
1751732892904716,wispr-flow-g0108,2,replica,exact_replica,1.000
1857387648974603,wispr-flow-g0108,2,original,original,
1772038357092256,wispr-flow-g0109,2,original,original,
3235037933341735,wispr-flow-g0109,2,replica,exact_replica,1.000
1859796101658057,wispr-flow-g0110,2,original,original,
2220603608682887,wispr-flow-g0110,2,replica,exact_replica,1.000
1864869910859122,wispr-flow-g0111,2,original,original,
4535846550034570,wispr-flow-g0111,2,replica,exact_replica,1.000
1884892045481248,wispr-flow-g0112,2,original,original,
2292746258177295,wispr-flow-g0112,2,replica,exact_replica,1.000
1888658678609655,wispr-flow-g0113,2,original,original,
990858730087103,wispr-flow-g0113,2,replica,exact_replica,1.000
1908577629821787,wispr-flow-g0114,2,original,original,
2060064134862080,wispr-flow-g0114,2,replica,exact_replica,1.000
1924902181518532,wispr-flow-g0115,2,original,original,
998480062729694,wispr-flow-g0115,2,replica,exact_replica,1.000
1950325292273958,wispr-flow-g0116,2,original,original,
2044541756134819,wispr-flow-g0116,2,replica,exact_replica,1.000
2011638906393051,wispr-flow-g0117,2,original,original,
2474135039736662,wispr-flow-g0117,2,replica,exact_replica,1.000
2015933762609484,wispr-flow-g0118,2,original,original,
4104006256521349,wispr-flow-g0118,2,replica,exact_replica,1.000
2028956641380465,wispr-flow-g0119,2,original,original,
967677179397099,wispr-flow-g0119,2,replica,exact_replica,1.000
2057704855158545,wispr-flow-g0120,2,original,original,
983902797669874,wispr-flow-g0120,2,replica,exact_replica,1.000
2074116963459232,wispr-flow-g0121,2,original,original,
3903169566651958,wispr-flow-g0121,2,replica,exact_replica,1.000
2084499892108477,wispr-flow-g0122,2,original,original,
831050683019062,wispr-flow-g0122,2,replica,exact_replica,1.000
2115243479041912,wispr-flow-g0123,2,original,original,
872676911783297,wispr-flow-g0123,2,replica,exact_replica,1.000
2122878071825151,wispr-flow-g0124,2,original,original,
815625301370555,wispr-flow-g0124,2,replica,exact_replica,1.000
2182985802457364,wispr-flow-g0125,2,original,original,
929557383420921,wispr-flow-g0125,2,replica,exact_replica,1.000
2400772063779012,wispr-flow-g0126,2,original,original,
819896004527409,wispr-flow-g0126,2,replica,exact_replica,1.000
2417519245417895,wispr-flow-g0127,2,original,original,
991614283225178,wispr-flow-g0127,2,replica,exact_replica,1.000
2547505089034308,wispr-flow-g0128,2,original,original,
816586577939145,wispr-flow-g0128,2,replica,exact_replica,1.000
26717877824551596,wispr-flow-g0129,2,original,original,
963462113257266,wispr-flow-g0129,2,replica,exact_replica,1.000
26873840628945240,wispr-flow-g0130,2,original,original,
870037275385972,wispr-flow-g0130,2,replica,exact_replica,1.000
26951218921154834,wispr-flow-g0131,2,original,original,
4290328817880625,wispr-flow-g0131,2,replica,exact_replica,1.000
27398894966383006,wispr-flow-g0132,2,original,original,
737568652748461,wispr-flow-g0132,2,replica,exact_replica,1.000
3207293352790207,wispr-flow-g0133,2,original,original,
861069807026182,wispr-flow-g0133,2,replica,exact_replica,1.000
779878878426351,wispr-flow-g0134,2,original,original,
953638304177454,wispr-flow-g0134,2,replica,exact_replica,1.000
844976064839994,wispr-flow-g0135,2,original,original,
943973065359364,wispr-flow-g0135,2,replica,exact_replica,1.000
868494942244631,wispr-flow-g0136,2,original,original,
991452353289221,wispr-flow-g0136,2,replica,reworded_replica,0.288
926320210455807,wispr-flow-g0137,2,original,original,
951519644423697,wispr-flow-g0137,2,replica,exact_replica,1.000
967575696101853,wispr-flow-g0138,2,original,original,
992423906715997,wispr-flow-g0138,2,replica,exact_replica,1.000
1000838749475246,wispr-flow-g0139,1,original,unique,
1003179348710919,wispr-flow-g0140,1,original,unique,
1027111360001443,wispr-flow-g0141,1,original,unique,
1230808302298799,wispr-flow-g0142,1,original,unique,
1231311415597698,wispr-flow-g0143,1,original,unique,
1274695934858096,wispr-flow-g0144,1,original,unique,
1283229190629431,wispr-flow-g0145,1,original,unique,
1297642861998332,wispr-flow-g0146,1,original,unique,
1304712985124608,wispr-flow-g0147,1,original,unique,
1309362284501239,wispr-flow-g0148,1,original,unique,
1332928282078834,wispr-flow-g0149,1,original,unique,
1335436018528237,wispr-flow-g0150,1,original,unique,
1344855007551368,wispr-flow-g0151,1,original,unique,
1345485144104370,wispr-flow-g0152,1,original,unique,
1347312157244411,wispr-flow-g0153,1,original,unique,
1378250434135755,wispr-flow-g0154,1,original,unique,
1378435157436690,wispr-flow-g0155,1,original,unique,
1395179515999240,wispr-flow-g0156,1,original,unique,
1410186047538937,wispr-flow-g0157,1,original,unique,
1413499927486042,wispr-flow-g0158,1,original,unique,
1447995542938284,wispr-flow-g0159,1,original,unique,
1469613061573017,wispr-flow-g0160,1,original,unique,
1475576313559918,wispr-flow-g0161,1,original,unique,
1477832580746522,wispr-flow-g0162,1,original,unique,
1483581310175072,wispr-flow-g0163,1,original,unique,
1594180728511921,wispr-flow-g0164,1,original,unique,
1621028679007922,wispr-flow-g0165,1,original,unique,
1644181246698688,wispr-flow-g0166,1,original,unique,
1649615709610057,wispr-flow-g0167,1,original,unique,
1657500728699799,wispr-flow-g0168,1,original,unique,
1690288628956827,wispr-flow-g0169,1,original,unique,
1696174794914986,wispr-flow-g0170,1,original,unique,
1703702597645451,wispr-flow-g0171,1,original,unique,
1706997533644445,wispr-flow-g0172,1,original,unique,
1711610066512320,wispr-flow-g0173,1,original,unique,
1767494654630526,wispr-flow-g0174,1,original,unique,
1863423987685707,wispr-flow-g0175,1,original,unique,
1894343737944061,wispr-flow-g0176,1,original,unique,
2042834266268899,wispr-flow-g0177,1,original,unique,
2043391093053258,wispr-flow-g0178,1,original,unique,
2194651654409607,wispr-flow-g0179,1,original,unique,
2200442530707859,wispr-flow-g0180,1,original,unique,
2475844162838428,wispr-flow-g0181,1,original,unique,
26853065227676923,wispr-flow-g0182,1,original,unique,
27090274347291909,wispr-flow-g0183,1,original,unique,
2769795570072002,wispr-flow-g0184,1,original,unique,
27769694415953681,wispr-flow-g0185,1,original,unique,
2960873554305370,wispr-flow-g0186,1,original,unique,
3482883728559587,wispr-flow-g0187,1,original,unique,
3662315693910482,wispr-flow-g0188,1,original,unique,
4329482780633323,wispr-flow-g0189,1,original,unique,
4436238149854864,wispr-flow-g0190,1,original,unique,
816379641295078,wispr-flow-g0191,1,original,unique,
852905427869057,wispr-flow-g0192,1,original,unique,
864612603337597,wispr-flow-g0193,1,original,unique,
907316102331699,wispr-flow-g0194,1,original,unique,
939804812207466,wispr-flow-g0195,1,original,unique,
965590616346605,wispr-flow-g0196,1,original,unique,
977926474955194,wispr-flow-g0197,1,original,unique,
982344277882625,wispr-flow-g0198,1,original,unique,
993887699889806,wispr-flow-g0199,1,original,unique,
